"state","countyfips","cty","Clinton","Trump","pctClinton","diff2016"
"MO","29073","Gasconade",1519,5670,0.211295034079844,-4151
"MO","29075","Gentry",605,2304,0.207975249226538,-1699
"MO","29077","Greene",42400,77387,0.353961615200314,-34987
"MO","29079","Grundy",780,3462,0.183875530410184,-2682
"MO","29081","Harrison",574,2965,0.16219270980503,-2391
"MO","29083","Henry",2356,7072,0.249893932965634,-4716
"MO","29085","Hickory",1016,3539,0.223051591657519,-2523
"MO","29087","Holt",346,1926,0.152288732394366,-1580
"MO","29089","Howard",1279,3277,0.280728709394205,-1998
"MO","29091","Howell",2880,13888,0.17175572519084,-11008
"MO","29093","Iron",933,3173,0.227228446176327,-2240
"MO","29095","Jackson",163723,114777,0.587874326750449,48946
"MO","29097","Jasper",10565,35058,0.231571794927997,-24493
"MO","29099","Jefferson",31546,68973,0.313831215989017,-37427
"MO","29101","Johnson",5924,13702,0.301844492000408,-7778
"MO","29103","Knox",379,1413,0.211495535714286,-1034
"MO","29105","LaClede",2543,12834,0.165376861546465,-10291
"MO","29107","Lafayette",4047,10977,0.269369009584665,-6930
"MO","29109","Lawrence",2898,13084,0.181328995119509,-10186
"MO","29111","Lewis",933,3343,0.218194574368569,-2410
"MO","29113","Lincoln",5561,18111,0.234918891517405,-12550
"MO","29115","Linn",1239,4084,0.232763479241029,-2845
"MO","29117","Livingston",1265,4879,0.205891927083333,-3614
"MO","29119","McDonald",1329,6599,0.16763370332997,-5270
"MO","29121","Macon",1518,5794,0.207603938730853,-4276
"MO","29123","Madison",1005,4102,0.196788721362835,-3097
"MO","29125","Maries",794,3559,0.182402940500804,-2765
"MO","29127","Marion",2993,9418,0.241157038111353,-6425
"MO","29129","Mercer",216,1486,0.126909518213866,-1270
"MO","29131","Miller",1750,9285,0.158586316266425,-7535
"MO","29133","Mississippi",1458,3600,0.288256227758007,-2142
"MO","29135","Moniteau",1237,5344,0.187965354809299,-4107
"MO","29137","Monroe",853,3159,0.212612163509472,-2306
"MO","29139","Montgomery",1118,4124,0.213277375047692,-3006
"MO","29141","Morgan",1768,6757,0.207390029325513,-4989
"MO","29143","New Madrid",1933,5270,0.268360405386644,-3337
"MO","29145","Newton",4988,20546,0.19534737996397,-15558
"MO","29147","Nodaway",2529,6379,0.283902110462506,-3850
"MO","29149","Oregon",865,3668,0.190822854621663,-2803
"MO","29151","Osage",998,5845,0.145842466754348,-4847
"MO","29153","Ozark",724,3639,0.165940866376347,-2915
"MO","29155","Pemiscot",1946,3964,0.32927241962775,-2018
"MO","29157","Perry",1520,6907,0.180372611842886,-5387
"MO","29159","Pettis",4322,12792,0.252541778660746,-8470
"MO","29161","Phelps",4761,12699,0.272680412371134,-7938
"MO","29163","Pike",1806,5274,0.255084745762712,-3468
"MO","29165","Platte",18915,24975,0.430963773069036,-6060
"MO","29167","Polk",2630,10435,0.201301186375813,-7805
"MO","29169","Pulaski",2918,9870,0.228182671254301,-6952
"MO","29171","Putnam",352,1936,0.153846153846154,-1584
"MO","29173","Ralls",1138,3969,0.222831407871549,-2831
"MO","29175","Randolph",2283,7529,0.232674276396249,-5246
"MO","29177","Ray",3088,7103,0.303012461976254,-4015
"MO","29179","Reynolds",540,2402,0.183548606390211,-1862
"MO","29181","Ripley",830,4520,0.155140186915888,-3690
"MO","29183","St. Charles",68225,120899,0.360742158583786,-52674
"MO","29185","St. Clair",936,3501,0.210953346855984,-2565
"MO","29186","Ste. Genevieve",2540,5495,0.316116988176727,-2955
"MO","29187","St. Francois",6250,17467,0.263524054475693,-11217
"MO","29189","St. Louis County",280866,199081,0.585202116066982,81785
"MO","29195","Saline",2787,5977,0.318005476951164,-3190
"MO","29197","Schuyler",354,1505,0.190424959655729,-1151
"MO","29199","Scotland",365,1525,0.193121693121693,-1160
"MO","29201","Scott",3574,13168,0.213475092581531,-9594
"MO","29203","Shannon",776,2966,0.207375734901122,-2190
"MO","29205","Shelby",606,2524,0.193610223642173,-1918
"MO","29207","Stoddard",1873,11077,0.144633204633205,-9204
"MO","29209","Stone",2886,13149,0.179981290926099,-10263
"MO","29211","Sullivan",526,1884,0.218257261410788,-1358
"MO","29213","Taney",4367,18240,0.193170257000044,-13873
"MO","29215","Texas",1728,8875,0.162972743563143,-7147
"MO","29217","Vernon",1706,6526,0.207240038872692,-4820
"MO","29219","Warren",3915,11109,0.260583067092652,-7194
"MO","29221","Washington",1926,7047,0.214643931795386,-5121
"MO","29223","Wayne",946,4640,0.169351951306839,-3694
"MO","29225","Webster",3173,12829,0.198287714035746,-9656
"MO","29227","Worth",195,808,0.194416749750748,-613
"MO","29229","Wright",1166,6703,0.148176388359385,-5537
"MO","29510","St. Louis City",101487,20281,0.833445568622298,81206
"MS","28001","Adams",6921,5125,0.574547567657314,1796
"MS","28003","Alcorn",2684,11817,0.185090683401145,-9133
"MS","28005","Amite",2688,4282,0.385652797704448,-1594
"MS","28007","Attala",2847,4288,0.399018920812894,-1441
"MS","28009","Benton",1713,2240,0.433341765747534,-527
"MS","28011","Bolivar",8410,4251,0.664244530447832,4159
"MS","28013","Calhoun",1884,4360,0.301729660474055,-2476
"MS","28015","Carroll",1648,3774,0.303946883068978,-2126
"MS","28017","Chickasaw",3649,4127,0.469264403292181,-478
"MS","28019","Choctaw",1198,2763,0.302448876546327,-1565
"MS","28021","Claiborne",2523,414,0.859039836567926,2109
"MS","28023","Clarke",2556,5088,0.334379905808477,-2532
"MS","28025","Clay",5695,4136,0.579290001017191,1559
"MS","28027","Coahoma",6378,2426,0.724443434802363,3952
"MS","28029","Copiah",6203,5576,0.526615162577468,627
"MS","28031","Covington",3267,5423,0.375949367088608,-2156
"MS","28033","DeSoto",19892,42155,0.320595677470305,-22263
"MS","28035","Forrest",11271,15149,0.426608629825889,-3878
"MS","28037","Franklin",1471,2685,0.353946102021174,-1214
"MS","28039","George",1013,8652,0.104811174340404,-7639
"MS","28041","Greene",956,4309,0.181576448243115,-3353
"MS","28043","Grenada",4386,5940,0.424753050552005,-1554
"MS","28045","Hancock",3320,13720,0.194835680751174,-10400
"MS","28047","Harrison",20679,39710,0.342429912732451,-19031
"MS","28049","Hinds",64922,24919,0.722632205785777,40003
"MS","28051","Holmes",5820,1151,0.834887390618276,4669
"MS","28053","Humphreys",2652,924,0.741610738255034,1728
"MS","28055","Issaquena",395,298,0.56998556998557,97
"MS","28057","Itawamba",1100,8385,0.115972588297312,-7285
"MS","28059","Jackson",13087,31204,0.295477636540155,-18117
"MS","28061","Jasper",4367,4032,0.519942850339326,335
"MS","28063","Jefferson",3337,489,0.872190277051751,2848
"MS","28065","Jeff Davis",3720,2466,0.601357904946654,1254
"MS","28067","Jones",7748,20076,0.278464634847614,-12328
"MS","28069","Kemper",2827,1778,0.613897937024973,1049
"MS","28071","Lafayette",7968,10872,0.422929936305733,-2904
"MS","28073","Lamar",5044,18493,0.214300887963632,-13449
"MS","28075","Lauderdale",10910,17574,0.383022047465244,-6664
"MS","28077","Lawrence",2181,4072,0.34879257956181,-1891
"MS","28079","Leake",3579,4775,0.428417524539143,-1196
"MS","28081","Lee",9635,21695,0.307532716246409,-12060
"MS","28083","Leflore",6677,2757,0.707759168963324,3920
"MS","28085","Lincoln",4458,10550,0.29704157782516,-6092
"MS","28087","Lowndes",11545,13124,0.467996270623049,-1579
"MS","28089","Madison",18358,25607,0.417559422267713,-7249
"MS","28091","Marion",3572,7697,0.316975774247937,-4125
"MS","28093","Marshall",7944,6525,0.549035869790587,1419
"MS","28095","Monroe",5485,10107,0.351782965623397,-4622
"MS","28097","Montgomery",1775,2334,0.431978583596982,-559
"MS","28099","Neshoba",2668,7613,0.259507829977629,-4945
"MS","28101","Newton",2549,5929,0.30066053314461,-3380
"MS","28103","Noxubee",4330,1181,0.78570132462348,3149
"MS","28105","Oktibbeha",7851,7671,0.505798221878624,180
"MS","28107","Panola",7300,7371,0.497580260377616,-71
"MS","28109","Pearl River",2919,15530,0.158219957721286,-12611
"MS","28111","Perry",1220,4135,0.227824463118581,-2915
"MS","28113","Pike",7636,7748,0.496359854394176,-112
"MS","28115","Pontotoc",2123,9442,0.18357111975789,-7319
"MS","28117","Prentiss",2067,7647,0.21278567016677,-5580
"MS","28119","Quitman",2303,998,0.697667373523175,1305
"MS","28121","Rankin",13741,46168,0.229364536213257,-32427
"MS","28123","Scott",3999,5742,0.410532799507237,-1743
"MS","28125","Sharkey",1290,619,0.675746464117339,671
"MS","28127","Simpson",3871,7393,0.343661221590909,-3522
"MS","28129","Smith",1598,5877,0.213779264214047,-4279
"MS","28131","Stone",1400,4810,0.225442834138486,-3410
"MS","28133","Sunflower",6560,2768,0.703259005145798,3792
"MS","28135","Tallahatchie",3337,2462,0.57544404207622,875
"MS","28137","Tate",3804,7385,0.339976762892126,-3581
"MS","28139","Tippah",1808,7182,0.20111234705228,-5374
"MS","28141","Tishomingo",990,7117,0.122116689280868,-6127
"MS","28143","Tunica",2577,840,0.754170324846356,1737
"MS","28145","Union",1969,9161,0.176909254267745,-7192
"MS","28147","Walthall",2475,3374,0.423149256283125,-899
"MS","28149","Warren",8518,9420,0.4748578436838,-902
"MS","28151","Washington",9847,4541,0.684389769252155,5306
"MS","28153","Wayne",3493,5957,0.36962962962963,-2464
"MS","28155","Webster",1001,3949,0.202222222222222,-2948
"MS","28157","Wilkinson",2826,1305,0.684095860566449,1521
"MS","28159","Winston",3778,4874,0.43666204345816,-1096
"MS","28161","Yalobusha",2574,3366,0.433333333333333,-792
"MS","28163","Yazoo",5221,4568,0.533353764429462,653
"MT","30001","Beaverhead",1115,3243,0.255851307939422,-2128
"MT","30003","Big Horn",2061,1833,0.529275808936826,228
"MT","30005","Blaine",1187,1259,0.48528209321341,-72
"MT","30007","Broadwater",566,2329,0.195509499136442,-1763
"MT","30009","Carbon",1824,3729,0.328471096704484,-1905
"MT","30011","Carter",70,677,0.0937081659973226,-607
"MT","30013","Cascade",12053,19343,0.383902407950057,-7290
"MT","30015","Chouteau",729,1676,0.303118503118503,-947
"MT","30017","Custer",1172,3638,0.243659043659044,-2466
"MT","30019","Daniels",167,729,0.186383928571429,-562
"MT","30021","Dawson",786,3298,0.192458374142997,-2512
"MT","30023","Deer Lodge",2018,1736,0.537559936068194,282
"MT","30025","Fallon",154,1276,0.107692307692308,-1122
"MT","30027","Fergus",1196,4235,0.22021727122077,-3039
"MT","30029","Flathead",13233,30079,0.305527336534909,-16846
"MT","30031","Gallatin",23879,23360,0.505493342365418,519
"MT","30033","Garfield",34,653,0.049490538573508,-619
"MT","30035","Glacier",3076,1598,0.658108686350021,1478
"MT","30037","Golden Valley",71,365,0.162844036697248,-294
"MT","30039","Granite",469,1185,0.283555018137848,-716
"MT","30041","Hill",2350,3446,0.405452035886818,-1096
"MT","30043","Jefferson",1975,4099,0.325156404346394,-2124
"MT","30045","Judith Basin",232,867,0.211101000909918,-635
"MT","30047","Lake",4703,7453,0.386887133925633,-2750
"MT","30049","Lewis and Clark",14331,16665,0.462349980642664,-2334
"MT","30051","Liberty",205,695,0.227777777777778,-490
"MT","30053","Lincoln",2040,6720,0.232876712328767,-4680
"MT","30055","McCone",154,858,0.152173913043478,-704
"MT","30057","Madison",1175,3280,0.26374859708193,-2105
"MT","30059","Meagher",191,728,0.207834602829162,-537
"MT","30061","Mineral",515,1322,0.280348394120849,-807
"MT","30063","Missoula",30740,21699,0.586204923816244,9041
"MT","30065","Musselshell",331,1961,0.144415357766143,-1630
"MT","30067","Park",3521,4872,0.419516263552961,-1351
"MT","30069","Petroleum",30,276,0.0980392156862745,-246
"MT","30071","Phillips",315,1715,0.155172413793103,-1400
"MT","30073","Pondera",737,1786,0.292112564407451,-1049
"MT","30075","Powder River",127,880,0.126117179741807,-753
"MT","30077","Powell",549,2017,0.213951675759938,-1468
"MT","30079","Prairie",100,555,0.152671755725191,-455
"MT","30081","Ravalli",6166,14673,0.295887518594942,-8507
"MT","30083","Richland",669,3885,0.146903820816864,-3216
"MT","30085","Roosevelt",1504,1722,0.466212027278363,-218
"MT","30087","Rosebud",969,2211,0.304716981132075,-1242
"MT","30089","Sanders",1211,4268,0.221025734623106,-3057
"MT","30091","Sheridan",476,1237,0.277875072971395,-761
"MT","30093","Silver Bow",8545,6252,0.577481922011219,2293
"MT","30095","Stillwater",904,3630,0.199382443758271,-2726
"MT","30097","Sweet Grass",398,1580,0.201213346814965,-1182
"MT","30099","Teton",803,2152,0.271742808798646,-1349
"MT","30101","Toole",399,1495,0.210665258711721,-1096
"MT","30103","Treasure",59,350,0.144254278728606,-291
"MT","30105","Valley",886,2697,0.247278816634106,-1811
"MT","30107","Wheatland",179,698,0.204104903078677,-519
"MT","30109","Wibaux",55,460,0.106796116504854,-405
"MT","30111","Yellowstone",21117,38675,0.353174337704041,-17558
"NC","37001","Alamance",29268,38235,0.433580729745345,-8967
"NC","37003","Alexander",3750,13826,0.21335912608102,-10076
"NC","37005","Alleghany",1300,3789,0.255452937708784,-2489
"NC","37007","Anson",5785,4480,0.563565513882124,1305
"NC","37009","Ashe",3476,9353,0.270948632005612,-5877
"NC","37011","Avery",1670,6226,0.211499493414387,-4556
"NC","37013","Beaufort",8699,14478,0.37532898994693,-5779
"NC","37015","Bertie",5837,3476,0.626758294856652,2361
"NC","37017","Bladen",7021,8511,0.452034509399948,-1490
"NC","37019","Brunswick",23117,42440,0.352624433698918,-19323
"NC","37021","Buncombe",74937,55339,0.575217231109337,19598
"NC","37023","Burke",10930,25741,0.298055684328216,-14811
"NC","37025","Cabarrus",35048,53224,0.397045495740439,-18176
"NC","37027","Caldwell",8403,26499,0.240759841842874,-18096
"NC","37029","Camden",1266,3527,0.264135197162529,-2261
"NC","37031","Carteret",9806,26228,0.272131875450963,-16422
"NC","37033","Caswell",4549,5758,0.441350538469002,-1209
"NC","37035","Catawba",21050,48062,0.304578076166223,-27012
"NC","37037","Chatham",20953,17012,0.55190306861583,3941
"NC","37039","Cherokee",2809,10711,0.207766272189349,-7902
"NC","37041","Chowan",2965,3983,0.426741508347726,-1018
"NC","37043","Clay",1352,4395,0.235253175569863,-3043
"NC","37045","Cleveland",14896,28394,0.344097944097944,-13498
"NC","37047","Columbus",8991,14177,0.388078383977901,-5186
"NC","37049","Craven",17481,27556,0.388147523147634,-10075
"NC","37051","Cumberland",70523,50593,0.582276495260742,19930
"NC","37053","Currituck",2879,9070,0.240940664490752,-6191
"NC","37055","Dare",7079,11283,0.385524452674001,-4204
"NC","37057","Davidson",17328,52870,0.246844639448417,-35542
"NC","37059","Davie",5228,15502,0.252194886637723,-10274
"NC","37061","Duplin",8196,12151,0.40281122524205,-3955
"NC","37063","Durham",118783,27879,0.809909860768297,90904
"NC","37065","Edgecombe",16152,8219,0.662754913626852,7933
"NC","37067","Forsyth",92488,74793,0.552890047285705,17695
"NC","37069","Franklin",12811,16320,0.439772064124129,-3509
"NC","37071","Gaston",30982,61467,0.335125312334368,-30485
"NC","37073","Gates",2371,2851,0.454040597472233,-480
"NC","37075","Graham",761,3260,0.189256403879632,-2499
"NC","37077","Granville",12827,13500,0.487218444942455,-673
"NC","37079","Greene",3570,4358,0.450302724520686,-788
"NC","37081","Guilford",147949,97461,0.602864593944827,50488
"NC","37083","Halifax",15642,8954,0.635957066189624,6688
"NC","37085","Harnett",16452,27278,0.37621769951978,-10826
"NC","37087","Haywood",10414,18844,0.355936837787955,-8430
"NC","37089","Henderson",19664,35535,0.356238337651044,-15871
"NC","37091","Hertford",6886,3081,0.690879903682151,3805
"NC","37093","Hoke",9608,7676,0.555889840314742,1932
"NC","37095","Hyde",956,1275,0.428507395786643,-319
"NC","37097","Iredell",24441,54164,0.310934418930093,-29723
"NC","37099","Jackson",7564,9706,0.437984944991314,-2142
"NC","37101","Johnston",28153,54082,0.342348148598529,-25929
"NC","37103","Jones",2041,2941,0.409674829385789,-900
"NC","37105","Lee",10380,13625,0.432409914601125,-3245
"NC","37107","Lenoir",11752,13354,0.468095276029634,-1602
"NC","37109","Lincoln",9836,28653,0.25555353477617,-18817
"NC","37111","McDowell",4645,14517,0.242406846884459,-9872
"NC","37113","Macon",4841,12035,0.286857075136288,-7194
"NC","37115","Madison",3899,6735,0.36665412826782,-2836
"NC","37117","Martin",5814,5874,0.497433264887064,-60
"NC","37119","Mecklenburg",292258,154303,0.654463779864341,137955
"NC","37121","Mitchell",1585,6225,0.202944942381562,-4640
"NC","37123","Montgomery",4108,7070,0.36750760422258,-2962
"NC","37125","Moore",16148,30273,0.347859804829711,-14125
"NC","37127","Nash",23024,23142,0.498722003205822,-118
"NC","37129","New Hanover",50219,54665,0.478805156172533,-4446
"NC","37131","Northampton",6113,3556,0.632226703899059,2557
"NC","37133","Onslow",17156,36342,0.320684885416277,-19186
"NC","37135","Orange",59105,18373,0.762861715583779,40732
"NC","37137","Pamlico",2427,4225,0.364852675886951,-1798
"NC","37139","Pasquotank",8455,8082,0.511277740823608,373
"NC","37141","Pender",9086,17317,0.344127561261978,-8231
"NC","37143","Perquimans",2291,4143,0.356077090456947,-1852
"NC","37145","Person",7772,11116,0.41147818720881,-3344
"NC","37147","Pitt",40967,35191,0.537921163896111,5776
"NC","37149","Polk",3715,6738,0.355400363532,-3023
"NC","37151","Randolph",13074,49156,0.210091595693395,-36082
"NC","37153","Richmond",8290,10199,0.448374709286603,-1909
"NC","37155","Robeson",18377,20294,0.475213984639652,-1917
"NC","37157","Rockingham",14057,26463,0.346915103652517,-12406
"NC","37159","Rowan",19208,42388,0.311838431066952,-23180
"NC","37161","Rutherford",7451,21694,0.255652770629611,-14243
"NC","37163","Sampson",10486,14761,0.415336475620866,-4275
"NC","37165","Scotland",7279,6212,0.539544881773034,1067
"NC","37167","Stanly",7008,21788,0.243367134324212,-14780
"NC","37169","Stokes",4645,16976,0.214837426576014,-12331
"NC","37171","Surry",7438,23495,0.240455177318721,-16057
"NC","37173","Swain",2186,3557,0.380637297579662,-1371
"NC","37175","Transylvania",6520,10441,0.384411296503744,-3921
"NC","37177","Tyrrell",705,968,0.421398684997011,-263
"NC","37179","Union",34051,66265,0.339437377885881,-32214
"NC","37181","Vance",12168,7304,0.624897288414133,4864
"NC","37183","Wake",298353,193607,0.606457842100984,104746
"NC","37185","Warren",6668,3302,0.668806419257773,3366
"NC","37187","Washington",3490,2560,0.576859504132231,930
"NC","37189","Watauga",13953,13521,0.507861978597947,432
"NC","37191","Wayne",21520,27360,0.440261865793781,-5840
"NC","37193","Wilkes",6596,23613,0.218345526167698,-17017
"NC","37195","Wilson",19527,17410,0.528656902293094,2117
"NC","37197","Yadkin",3140,13815,0.185196107342967,-10675
"NC","37199","Yancey",3181,6367,0.333158776707164,-3186
"ND","38001","Adams",216,904,0.192857142857143,-688
"ND","38003","Barnes",1597,3156,0.335998316852514,-1559
"ND","38005","Benson",842,927,0.475975127190503,-85
"ND","38007","Billings",58,492,0.105454545454545,-434
"ND","38009","Bottineau",734,2482,0.228233830845771,-1748
"ND","38011","Bowman",227,1445,0.135765550239234,-1218
"ND","38013","Burke",118,879,0.118355065195587,-761
"ND","38015","Burleigh",10865,32499,0.250553454478369,-21634
"ND","38017","Cass",31291,39738,0.440538371651016,-8447
"ND","38019","Cavalier",476,1356,0.259825327510917,-880
"ND","38021","Dickey",551,1656,0.249660172179429,-1105
"ND","38023","Divide",243,860,0.220308250226655,-617
"ND","38025","Dunn",356,1753,0.168800379326695,-1397
"ND","38027","Eddy",354,790,0.309440559440559,-436
"ND","38029","Emmons",215,1672,0.113937466878643,-1457
"ND","38031","Foster",346,1237,0.218572331017056,-891
"ND","38033","Golden Valley",99,793,0.110986547085202,-694
"ND","38035","Grand Forks",10828,16325,0.398777299009318,-5497
"ND","38037","Grant",187,1098,0.145525291828794,-911
"ND","38039","Griggs",298,847,0.260262008733624,-549
"ND","38041","Hettinger",168,1032,0.14,-864
"ND","38043","Kidder",179,1106,0.139299610894942,-927
"ND","38045","LaMoure",500,1475,0.253164556962025,-975
"ND","38047","Logan",112,867,0.114402451481103,-755
"ND","38049","McHenry",474,1991,0.192292089249493,-1517
"ND","38051","McIntosh",233,1095,0.175451807228916,-862
"ND","38053","McKenzie",696,3661,0.159742942391554,-2965
"ND","38055","McLean",1070,3827,0.218501123136614,-2757
"ND","38057","Mercer",616,3715,0.142230431770954,-3099
"ND","38059","Morton",3077,11319,0.21373992775771,-8242
"ND","38061","Mountrail",1211,2551,0.321903242955875,-1340
"ND","38063","Nelson",536,1025,0.343369634849455,-489
"ND","38065","Oliver",119,827,0.125792811839323,-708
"ND","38067","Pembina",681,2204,0.236048526863085,-1523
"ND","38069","Pierce",431,1433,0.231223175965665,-1002
"ND","38071","Ramsey",1505,3216,0.318788392289769,-1711
"ND","38073","Ransom",836,1209,0.40880195599022,-373
"ND","38075","Renville",200,978,0.169779286926995,-778
"ND","38077","Richland",2064,4759,0.302506228931555,-2695
"ND","38079","Rolette",2097,1210,0.634109464771696,887
"ND","38081","Sargent",693,1088,0.389107243121842,-395
"ND","38083","Sheridan",94,644,0.127371273712737,-550
"ND","38085","Sioux",758,256,0.747534516765286,502
"ND","38087","Slope",42,361,0.104218362282878,-319
"ND","38089","Stark",1745,9718,0.152228910407398,-7973
"ND","38091","Steele",361,537,0.402004454342984,-176
"ND","38093","Stutsman",2484,6706,0.270293797606094,-4222
"ND","38095","Towner",305,733,0.29383429672447,-428
"ND","38097","Traill",1239,2263,0.353797829811536,-1024
"ND","38099","Walsh",1166,2991,0.280490738513351,-1825
"ND","38101","Ward",5792,18601,0.237445168695937,-12809
"ND","38103","Wells",419,1793,0.189421338155515,-1374
"ND","38105","Williams",1722,10033,0.146490854955338,-8311
"NE","31001","Adams",3272,9205,0.262242526248297,-5933
"NE","31003","Antelope",381,2717,0.122982569399613,-2336
"NE","31005","Arthur",16,237,0.0632411067193676,-221
"NE","31007","Banner",18,355,0.0482573726541555,-337
"NE","31009","Blaine",30,273,0.099009900990099,-243
"NE","31011","Boone",414,2299,0.152598599336528,-1885
"NE","31013","Box Butte",953,3550,0.211636686653342,-2597
"NE","31015","Boyd",128,978,0.115732368896926,-850
"NE","31017","Brown",153,1380,0.0998043052837573,-1227
"NE","31019","Buffalo",4690,14424,0.245369885947473,-9734
"NE","31021","Burt",928,2360,0.282238442822384,-1432
"NE","31023","Butler",690,3068,0.183608302288451,-2378
"NE","31025","Cass",3461,8388,0.292092159675922,-4927
"NE","31027","Cedar",572,3533,0.139342265529842,-2961
"NE","31029","Chase",171,1621,0.0954241071428571,-1450
"NE","31031","Cherry",317,2623,0.107823129251701,-2306
"NE","31033","Cheyenne",702,3610,0.162801484230056,-2908
"NE","31035","Clay",470,2373,0.165318325712276,-1903
"NE","31037","Colfax",857,2171,0.283025099075297,-1314
"NE","31039","Cuming",712,3095,0.18702390333596,-2383
"NE","31041","Custer",635,4616,0.120929346791087,-3981
"NE","31043","Dakota",2904,4028,0.418926716676284,-1124
"NE","31045","Dawes",785,2559,0.234748803827751,-1774
"NE","31047","Dawson",2116,5935,0.262824493851695,-3819
"NE","31049","Deuel",120,809,0.129171151776103,-689
"NE","31051","Dixon",556,2041,0.214093184443589,-1485
"NE","31053","Dodge",4451,9736,0.313737929090012,-5285
"NE","31055","Douglas",105207,102151,0.507368898233972,3056
"NE","31057","Dundy",89,823,0.0975877192982456,-734
"NE","31059","Fillmore",610,2100,0.225092250922509,-1490
"NE","31061","Franklin",250,1345,0.156739811912226,-1095
"NE","31063","Frontier",161,1106,0.12707182320442,-945
"NE","31065","Furnas",304,1915,0.136998648039658,-1611
"NE","31067","Gage",2930,6333,0.316312209867214,-3403
"NE","31069","Garden",153,869,0.149706457925636,-716
"NE","31071","Garfield",121,819,0.128723404255319,-698
"NE","31073","Gosper",165,792,0.172413793103448,-627
"NE","31075","Grant",20,367,0.0516795865633075,-347
"NE","31077","Greeley",210,911,0.187332738626227,-701
"NE","31079","Hall",6142,14139,0.302845027365514,-7997
"NE","31081","Hamilton",873,3763,0.188308886971527,-2890
"NE","31083","Harlan",219,1302,0.143984220907298,-1083
"NE","31085","Hayes",30,471,0.0598802395209581,-441
"NE","31087","Hitchcock",158,1216,0.114992721979622,-1058
"NE","31089","Holt",522,4275,0.108818011257036,-3753
"NE","31091","Hooker",40,355,0.10126582278481,-315
"NE","31093","Howard",544,2284,0.192362093352192,-1740
"NE","31095","Jefferson",831,2387,0.258234928527035,-1556
"NE","31097","Johnson",560,1348,0.293501048218029,-788
"NE","31099","Kearney",550,2519,0.17921146953405,-1969
"NE","31101","Keith",560,3203,0.148817432899282,-2643
"NE","31103","Keya Paha",39,458,0.0784708249496982,-419
"NE","31105","Kimball",227,1317,0.147020725388601,-1090
"NE","31107","Knox",715,3181,0.183521560574949,-2466
"NE","31109","Lancaster",60533,60456,0.500318210746431,77
"NE","31111","Lincoln",2878,11992,0.193544048419637,-9114
"NE","31113","Logan",32,400,0.0740740740740741,-368
"NE","31115","Loup",48,323,0.129380053908356,-275
"NE","31117","McPherson",14,257,0.0516605166051661,-243
"NE","31119","Madison",2663,10518,0.202033229648737,-7855
"NE","31121","Merrick",601,2914,0.170981507823613,-2313
"NE","31123","Morrill",282,1788,0.136231884057971,-1506
"NE","31125","Nance",280,1257,0.182173064411191,-977
"NE","31127","Nemaha",765,2068,0.270031768443346,-1303
"NE","31129","Nuckolls",348,1709,0.16917841516772,-1361
"NE","31131","Otoe",2017,4833,0.294452554744526,-2816
"NE","31133","Pawnee",279,970,0.22337870296237,-691
"NE","31135","Perkins",160,1202,0.117474302496329,-1042
"NE","31137","Phelps",571,3832,0.129684306154894,-3261
"NE","31139","Pierce",382,3052,0.111240535818288,-2670
"NE","31141","Platte",2612,10864,0.193826061145741,-8252
"NE","31143","Polk",411,2019,0.169135802469136,-1608
"NE","31145","Red Willow",638,4212,0.131546391752577,-3574
"NE","31147","Richardson",798,2684,0.229178632969558,-1886
"NE","31149","Rock",70,687,0.0924702774108322,-617
"NE","31151","Saline",1630,2849,0.363920517972762,-1219
"NE","31153","Sarpy",27704,44649,0.382900501706909,-16945
"NE","31155","Saunders",2509,7486,0.251025512756378,-4977
"NE","31157","Scotts Bluff",3151,9952,0.240479279554301,-6801
"NE","31159","Seward",1881,5451,0.256546644844517,-3570
"NE","31161","Sheridan",286,2192,0.115415657788539,-1906
"NE","31163","Sherman",338,1143,0.228224172856178,-805
"NE","31165","Sioux",77,602,0.11340206185567,-525
"NE","31167","Stanton",417,2173,0.161003861003861,-1756
"NE","31169","Thayer",490,1993,0.197341925090616,-1503
"NE","31171","Thomas",30,344,0.0802139037433155,-314
"NE","31173","Thurston",911,1013,0.473492723492723,-102
"NE","31175","Valley",337,1770,0.159943046986236,-1433
"NE","31177","Washington",2606,7374,0.261122244488978,-4768
"NE","31179","Wayne",828,2675,0.236368826719954,-1847
"NE","31181","Webster",306,1320,0.188191881918819,-1014
"NE","31183","Wheeler",62,377,0.14123006833713,-315
"NE","31185","York",1181,4686,0.201295380944265,-3505
"NH","33001","Belknap",13517,19315,0.411701998050682,-5798
"NH","33003","Carroll",12987,14635,0.47016870610383,-1648
"NH","33005","Cheshire",22064,16876,0.566615305598356,5188
"NH","33007","Coos",6558,7951,0.451995313253842,-1393
"NH","33009","Grafton",28510,19010,0.599957912457912,9500
"NH","33011","Hillsborough",99589,100013,0.498937886393924,-424
"NH","33013","Merrimack",40198,37674,0.516206081775221,2524
"NH","33015","Rockingham",79994,90447,0.469335429855493,-10453
"NH","33017","Strafford",34894,29072,0.545508551417941,5822
"NH","33019","Sullivan",10210,10796,0.486051604303532,-586
"NJ","34001","Atlantic",54472,47882,0.532192195712918,6590
"NJ","34003","Bergen",209251,163220,0.561791387785895,46031
"NJ","34005","Burlington",108361,79539,0.576695050558808,28822
"NJ","34007","Camden",142375,71020,0.667189952904239,71355
