state,year,ecvotes,rep,dem,other,pop,house,total,pctdem,ecweight,popweight,houseweight,totalweight,demwin,greenback,prohibition,populist,socialist,progressive,dixiecrat,amerind,independent,reform,green,lib
Oklahoma,1960,8,533039,370111,0,2233351,6,903150,0.409800144,0.014897579,0.014837213,0.013729977,1017938.786,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oregon,1960,6,408060,367402,959,1521341,4,775462,0.47378466,0.011173184,0.010106992,0.009153318,763454.0894,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pennsylvania,1960,32,2439956,2556282,10303,10498012,30,4996238,0.511641359,0.059590317,0.069743287,0.068649886,4071755.143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhode Island,1960,4,147502,258032,1,791896,2,405534,0.636277106,0.00744879,0.005260942,0.004576659,508969.3929,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,1960,8,188558,198129,1,2117027,6,386687,0.512375642,0.014897579,0.014064417,0.013729977,1017938.786,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Dakota,1960,4,178417,128070,0,652740,2,306487,0.417864379,0.00744879,0.004336462,0.004576659,508969.3929,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,1960,11,556577,481453,13762,3291718,9,1038030,0.463814148,0.020484171,0.021868448,0.020594966,1399665.831,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas,1960,24,1121310,1167567,22207,7711194,22,2288877,0.510104737,0.044692737,0.051229129,0.050343249,3053816.358,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah,1960,4,205361,169248,100,688862,2,374609,0.451799076,0.00744879,0.004576438,0.004576659,508969.3929,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vermont,1960,3,98131,69186,7,377747,1,167317,0.413502513,0.005586592,0.002509553,0.00228833,381727.0447,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia,1960,12,404521,362327,4601,3318680,10,766848,0.472488681,0.022346369,0.02204757,0.022883295,1526908.179,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Washington,1960,9,629273,599298,13001,2378963,7,1228571,0.487800868,0.016759777,0.015804583,0.016018307,1145181.134,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Virginia,1960,8,395995,441786,0,2005552,6,837781,0.527328741,0.014897579,0.013323836,0.013729977,1017938.786,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wisconsin,1960,12,895175,830805,3102,3434575,10,1725980,0.481352623,0.022346369,0.022817515,0.022883295,1526908.179,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wyoming,1960,3,77451,63331,0,290529,1,140782,0.449851544,0.005586592,0.001930122,0.00228833,381727.0447,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alabama,1964,10,479085,0,210732,3266740,8,479085,0,0.018587361,0.018217054,0.018348624,1306780.558,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alaska,1964,3,22930,44329,0,226167,1,67259,0.659079082,0.005576208,0.001261226,0.002293578,392034.1673,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona,1964,5,242535,237753,482,1302161,3,480288,0.495021737,0.00929368,0.007261532,0.006880734,653390.2788,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas,1964,6,243264,314197,2965,1786272,4,557461,0.563621491,0.011152416,0.009961189,0.009174312,784068.3346,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
California,1964,40,2879108,4171877,6601,15717204,38,7050985,0.591672936,0.074349442,0.087647366,0.087155963,5227122.23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado,1964,6,296767,476024,4195,1753947,4,772791,0.615980259,0.011152416,0.009780928,0.009174312,784068.3346,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connecticut,1964,8,390996,826269,1313,2535234,6,1217265,0.678791389,0.014869888,0.014137793,0.013761468,1045424.446,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D. C.,1964,3,28801,169796,0,763956,1,198597,0.854977668,0.005576208,0.004260219,0.002293578,392034.1673,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Delaware,1964,3,78078,122704,538,446292,1,200782,0.61113048,0.005576208,0.002488758,0.002293578,392034.1673,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,1964,14,905941,948540,0,4951560,12,1854481,0.511485424,0.026022305,0.027612493,0.027522936,1829492.781,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,1964,12,616584,522557,195,3943116,10,1139141,0.45872899,0.022304833,0.021988881,0.02293578,1568136.669,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hawaii,1964,4,44022,163249,0,632772,2,207271,0.787611388,0.007434944,0.003528668,0.004587156,522712.223,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Idaho,1964,4,143557,148920,0,667191,2,292477,0.509168242,0.007434944,0.003720607,0.004587156,522712.223,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Illinois,1964,26,1905946,2796833,62,10081158,24,4702779,0.594719208,0.048327138,0.05621782,0.055045872,3397629.45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indiana,1964,13,911118,1170848,9640,4662498,11,2081966,0.562376139,0.024163569,0.026000532,0.025229358,1698814.725,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iowa,1964,9,449148,733030,2361,2757537,7,1182178,0.620067367,0.016728625,0.015377471,0.016055046,1176102.502,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,1964,7,386579,464028,7294,2178611,5,850607,0.545525725,0.013011152,0.012149077,0.01146789,914746.3903,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,1964,9,372977,669659,3469,3038156,7,1042636,0.642274965,0.016728625,0.01694235,0.016055046,1176102.502,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,1964,10,509225,387068,0,3257022,8,896293,0.431854315,0.018587361,0.018162862,0.018348624,1306780.558,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maine,1964,4,118701,262264,256,969265,2,380965,0.688420196,0.007434944,0.00540513,0.004587156,522712.223,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maryland,1964,10,385495,730912,50,3100689,8,1116407,0.654700302,0.018587361,0.017291067,0.018348624,1306780.558,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Massachusetts,1964,14,549727,1786422,8649,5148578,12,2336149,0.76468667,0.026022305,0.028711169,0.027522936,1829492.781,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michigan,1964,21,1060152,2136615,6335,7823194,19,3196767,0.668367447,0.039033457,0.04362623,0.043577982,2744239.171,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minnesota,1964,10,559624,991117,3721,3413864,8,1550741,0.63912478,0.018587361,0.019037495,0.018348624,1306780.558,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi,1964,7,356528,52618,0,2178141,5,409146,0.128604459,0.013011152,0.012146456,0.01146789,914746.3903,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,1964,12,653535,1164344,0,4319813,10,1817879,0.640495875,0.022304833,0.024089541,0.02293578,1568136.669,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,1964,4,113032,164246,1350,674767,2,277278,0.592351359,0.007434944,0.003762854,0.004587156,522712.223,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nebraska,1964,5,276847,307307,0,1411330,3,584154,0.526071892,0.00929368,0.007870316,0.006880734,653390.2788,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nevada,1964,3,56094,79339,0,285278,1,135433,0.585817341,0.005576208,0.00159086,0.002293578,392034.1673,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Hampshire,1964,4,104029,184064,0,606921,2,288093,0.638904798,0.007434944,0.00338451,0.004587156,522712.223,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Jersey,1964,17,963843,1867671,15256,6066782,15,2831514,0.659601542,0.031598513,0.033831556,0.03440367,2221526.948,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Mexico,1964,4,131838,194017,1760,951023,2,325855,0.595409001,0.007434944,0.005303403,0.004587156,522712.223,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New York,1964,43,2243559,4913156,9300,16782304,41,7156715,0.686509942,0.079925651,0.093586922,0.094036697,5619156.398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Carolina,1964,13,624844,800139,0,4556155,11,1424983,0.561507751,0.024163569,0.025407508,0.025229358,1698814.725,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Dakota,1964,4,108207,149784,398,632446,2,257991,0.580578392,0.007434944,0.00352685,0.004587156,522712.223,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ohio,1964,26,1470865,2498331,0,9706397,24,3969196,0.62942999,0.048327138,0.054127956,0.055045872,3397629.45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oklahoma,1964,8,412665,519834,0,2328284,6,932499,0.557463332,0.014869888,0.012983732,0.013761468,1045424.446,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oregon,1964,6,282779,501017,2509,1768687,4,783796,0.639218623,0.011152416,0.009863126,0.009174312,784068.3346,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pennsylvania,1964,29,1673657,3130954,18079,11319366,27,4804611,0.651656086,0.053903346,0.063122717,0.061926606,3789663.617,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhode Island,1964,4,74615,315463,13,859488,2,390078,0.808717744,0.007434944,0.004792956,0.004587156,522712.223,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,1964,8,309048,215700,8,2382594,6,524748,0.411054449,0.014869888,0.013286593,0.013761468,1045424.446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Dakota,1964,4,130108,163010,0,680514,2,293118,0.556124155,0.007434944,0.003794903,0.004587156,522712.223,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,1964,11,508965,634947,34,3567089,9,1143912,0.555066299,0.020446097,0.019891958,0.020642202,1437458.613,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas,1964,25,958566,1663185,5060,9579677,23,2621751,0.634379466,0.046468401,0.053421299,0.052752294,3266951.394,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah,1964,4,180682,219628,0,890627,2,400310,0.5486448,0.007434944,0.004966603,0.004587156,522712.223,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vermont,1964,3,54942,108127,20,389881,1,163069,0.66307514,0.005576208,0.002174181,0.002293578,392034.1673,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia,1964,12,481334,558038,2895,3966949,10,1039372,0.536899205,0.022304833,0.022121787,0.02293578,1568136.669,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Washington,1964,9,470366,779881,8309,2853214,7,1250247,0.623781541,0.016728625,0.015911017,0.016055046,1176102.502,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Virginia,1964,7,253953,538087,0,1860421,5,792040,0.679368466,0.013011152,0.010374682,0.01146789,914746.3903,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wisconsin,1964,12,638495,1050424,2896,3951777,10,1688919,0.62195049,0.022304833,0.02203718,0.02293578,1568136.669,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wyoming,1964,3,61998,80718,0,330066,1,142716,0.565584798,0.005576208,0.001840621,0.002293578,392034.1673,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alabama,1968,10,146923,196579,14990,3444165,8,343502,0.572279055,0.018587361,0.016948636,0.018348624,1172037.584,1,NA,NA,NA,NA,NA,NA,691425,NA,NA,NA,NA
Alaska,1968,3,37600,35411,0,300382,1,73011,0.485009108,0.005576208,0.001478171,0.002293578,351611.2751,0,NA,NA,NA,NA,NA,NA,10024,NA,NA,NA,NA
Arizona,1968,5,266721,170514,3128,1770900,3,437235,0.389982504,0.00929368,0.008714548,0.006880734,586018.7918,0,NA,NA,NA,NA,NA,NA,46573,NA,NA,NA,NA
Arkansas,1968,6,189062,184901,0,1923295,4,373963,0.494436615,0.011152416,0.009464479,0.009174312,703222.5502,0,NA,NA,NA,NA,NA,NA,235627,NA,NA,NA,NA
California,1968,40,3467664,3244318,52335,19953134,38,6711982,0.483362143,0.074349442,0.098188794,0.087155963,4688150.335,0,NA,NA,NA,NA,NA,NA,487270,NA,NA,NA,NA
Colorado,1968,6,409345,335174,5867,2207259,4,744519,0.450188645,0.011152416,0.010861858,0.009174312,703222.5502,0,NA,NA,NA,NA,NA,NA,60813,NA,NA,NA,NA
Connecticut,1968,8,556721,621561,1300,3031709,6,1178282,0.527514636,0.014869888,0.014918952,0.013761468,937630.0669,1,NA,NA,NA,NA,NA,NA,76650,NA,NA,NA,NA
D. C.,1968,3,31012,139566,0,756510,1,170578,0.818194609,0.005576208,0.003722764,0.002293578,351611.2751,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
Delaware,1968,3,96714,89194,0,548104,1,185908,0.479774942,0.005576208,0.002697204,0.002293578,351611.2751,0,NA,NA,NA,NA,NA,NA,28459,NA,NA,NA,NA
Florida,1968,14,886804,676794,0,6789443,12,1563598,0.432843992,0.026022305,0.033410652,0.027522936,1640852.617,0,NA,NA,NA,NA,NA,NA,624207,NA,NA,NA,NA
Georgia,1968,12,380111,334440,165,4589575,10,714551,0.468042169,0.022304833,0.022585166,0.02293578,1406445.1,0,NA,NA,NA,NA,NA,NA,535550,NA,NA,NA,NA
Hawaii,1968,4,91425,141324,0,768561,2,232749,0.607194875,0.007434944,0.003782066,0.004587156,468815.0335,1,NA,NA,NA,NA,NA,NA,3469,NA,NA,NA,NA
Idaho,1968,4,165369,89273,0,712567,2,254642,0.350582386,0.007434944,0.003506522,0.004587156,468815.0335,0,NA,NA,NA,NA,NA,NA,36541,NA,NA,NA,NA
Illinois,1968,26,2174774,2039814,14203,11113976,24,4214588,0.483988945,0.048327138,0.054691554,0.055045872,3047297.717,0,NA,NA,NA,NA,NA,NA,390958,NA,NA,NA,NA
Indiana,1968,13,1067885,806659,5945,5193669,11,1874544,0.430322788,0.024163569,0.025557895,0.025229358,1523648.859,0,NA,NA,NA,NA,NA,NA,243108,NA,NA,NA,NA
Iowa,1968,9,619106,476699,5704,2824376,7,1095805,0.435021742,0.016728625,0.013898672,0.016055046,1054833.825,0,NA,NA,NA,NA,NA,NA,66422,NA,NA,NA,NA
Kansas,1968,7,478674,302996,2192,2246578,5,781670,0.387626492,0.013011152,0.011055345,0.01146789,820426.3086,0,NA,NA,NA,NA,NA,NA,88921,NA,NA,NA,NA
Kentucky,1968,9,462411,397541,2843,3218706,7,859952,0.462282779,0.016728625,0.015839159,0.016055046,1054833.825,0,NA,NA,NA,NA,NA,NA,193098,NA,NA,NA,NA
Louisiana,1968,10,257535,309615,0,3641306,8,567150,0.545913779,0.018587361,0.017918761,0.018348624,1172037.584,1,NA,NA,NA,NA,NA,NA,530300,NA,NA,NA,NA
Maine,1968,4,169254,217312,0,992048,2,386566,0.562160149,0.007434944,0.004881839,0.004587156,468815.0335,1,NA,NA,NA,NA,NA,NA,6370,NA,NA,NA,NA
Maryland,1968,10,517995,538310,0,3922399,8,1056305,0.509616067,0.018587361,0.019302012,0.018348624,1172037.584,1,NA,NA,NA,NA,NA,NA,178734,NA,NA,NA,NA
Massachusetts,1968,14,766844,1469218,8602,5689170,12,2236062,0.657056021,0.026022305,0.027996241,0.027522936,1640852.617,1,NA,NA,NA,NA,NA,NA,87088,NA,NA,NA,NA
Michigan,1968,21,1370665,1593082,10535,8875083,19,2963747,0.53752294,0.039033457,0.043674026,0.043577982,2461278.926,1,NA,NA,NA,NA,NA,NA,331968,NA,NA,NA,NA
Minnesota,1968,10,658643,857738,3198,3804971,8,1516381,0.565648079,0.018587361,0.018724152,0.018348624,1172037.584,1,NA,NA,NA,NA,NA,NA,68931,NA,NA,NA,NA
Mississippi,1968,7,88516,150644,0,2216912,5,239160,0.629887941,0.013011152,0.01090936,0.01146789,820426.3086,1,NA,NA,NA,NA,NA,NA,415349,NA,NA,NA,NA
Missouri,1968,12,811932,791444,0,4676501,10,1603376,0.493610981,0.022304833,0.023012926,0.02293578,1406445.1,0,NA,NA,NA,NA,NA,NA,206126,NA,NA,NA,NA
Montana,1968,4,138835,114117,1437,694409,2,252952,0.451140928,0.007434944,0.003417167,0.004587156,468815.0335,0,NA,NA,NA,NA,NA,NA,20015,NA,NA,NA,NA
Nebraska,1968,5,321163,170784,0,1483493,3,491947,0.347159348,0.00929368,0.007300226,0.006880734,586018.7918,0,NA,NA,NA,NA,NA,NA,44904,NA,NA,NA,NA
Nevada,1968,3,73188,60598,0,488738,1,133786,0.452947244,0.005576208,0.002405066,0.002293578,351611.2751,0,NA,NA,NA,NA,NA,NA,20432,NA,NA,NA,NA
New Hampshire,1968,4,154903,130589,634,737681,2,285492,0.457417371,0.007434944,0.003630107,0.004587156,468815.0335,0,NA,NA,NA,NA,NA,NA,11173,NA,NA,NA,NA
New Jersey,1968,17,1325467,1264206,23535,7168164,15,2589673,0.488172059,0.031598513,0.035274327,0.03440367,1992463.892,0,NA,NA,NA,NA,NA,NA,262187,NA,NA,NA,NA
New Mexico,1968,4,169692,130081,1771,1016000,2,299773,0.433931675,0.007434944,0.004999707,0.004587156,468815.0335,0,NA,NA,NA,NA,NA,NA,25737,NA,NA,NA,NA
New York,1968,43,3007932,3378470,44800,18236967,41,6386402,0.529009918,0.079925651,0.089743586,0.094036697,5039761.61,1,NA,NA,NA,NA,NA,NA,358864,NA,NA,NA,NA
North Carolina,1968,13,627192,464113,0,5082059,11,1091305,0.425282575,0.024163569,0.025008665,0.025229358,1523648.859,0,NA,NA,NA,NA,NA,NA,496188,NA,NA,NA,NA
North Dakota,1968,4,138669,94769,200,617761,2,233438,0.40597075,0.007434944,0.003039984,0.004587156,468815.0335,0,NA,NA,NA,NA,NA,NA,14244,NA,NA,NA,NA
Ohio,1968,26,1791014,1700586,603,10652017,24,3491600,0.487050636,0.048327138,0.052418267,0.055045872,3047297.717,0,NA,NA,NA,NA,NA,NA,467495,NA,NA,NA,NA
Oklahoma,1968,8,449697,301658,0,2559229,6,751355,0.401485317,0.014869888,0.012593892,0.013761468,937630.0669,0,NA,NA,NA,NA,NA,NA,191731,NA,NA,NA,NA
Oregon,1968,6,408433,358866,2640,2091385,4,767299,0.467700336,0.011152416,0.010291645,0.009174312,703222.5502,0,NA,NA,NA,NA,NA,NA,49683,NA,NA,NA,NA
Pennsylvania,1968,29,2090017,2259405,19924,11793909,27,4349422,0.519472472,0.053903346,0.058037484,0.061926606,3398908.993,1,NA,NA,NA,NA,NA,NA,378582,NA,NA,NA,NA
Rhode Island,1968,4,122359,246518,445,946725,2,368877,0.668293225,0.007434944,0.004658806,0.004587156,468815.0335,1,NA,NA,NA,NA,NA,NA,15678,NA,NA,NA,NA
South Carolina,1968,8,254062,197486,4,2590516,6,451548,0.437353282,0.014869888,0.012747854,0.013761468,937630.0669,0,NA,NA,NA,NA,NA,NA,215430,NA,NA,NA,NA
South Dakota,1968,4,149841,118023,0,665507,2,267864,0.44060792,0.007434944,0.003274941,0.004587156,468815.0335,0,NA,NA,NA,NA,NA,NA,13400,NA,NA,NA,NA
Tennessee,1968,11,472592,351233,0,3923687,9,823825,0.426344187,0.020446097,0.01930835,0.020642202,1289241.342,0,NA,NA,NA,NA,NA,NA,424792,NA,NA,NA,NA
Texas,1968,25,1227844,1266804,489,11196730,23,2494648,0.507808717,0.046468401,0.055098784,0.052752294,2930093.959,1,NA,NA,NA,NA,NA,NA,584269,NA,NA,NA,NA
Utah,1968,4,238728,156665,269,1059273,2,395393,0.396226033,0.007434944,0.005212652,0.004587156,468815.0335,0,NA,NA,NA,NA,NA,NA,26906,NA,NA,NA,NA
Vermont,1968,3,85142,70255,903,444330,1,155397,0.452100105,0.005576208,0.002186535,0.002293578,351611.2751,0,NA,NA,NA,NA,NA,NA,5104,NA,NA,NA,NA
Virginia,1968,12,590319,442387,6952,4648494,10,1032706,0.428376518,0.022304833,0.022875104,0.02293578,1406445.1,0,NA,NA,NA,NA,NA,NA,321833,NA,NA,NA,NA
Washington,1968,9,588510,616037,2744,3409169,7,1204547,0.511426287,0.016728625,0.016776422,0.016055046,1054833.825,1,NA,NA,NA,NA,NA,NA,96990,NA,NA,NA,NA
West Virginia,1968,7,307555,374091,0,1744237,5,681646,0.548805392,0.013011152,0.00858334,0.01146789,820426.3086,1,NA,NA,NA,NA,NA,NA,72560,NA,NA,NA,NA
Wisconsin,1968,12,809997,748804,4902,4417731,10,1558801,0.480371773,0.022304833,0.021739526,0.02293578,1406445.1,0,NA,NA,NA,NA,NA,NA,127835,NA,NA,NA,NA
Wyoming,1968,3,70927,45173,0,332416,1,116100,0.389086994,0.005576208,0.00163581,0.002293578,351611.2751,0,NA,NA,NA,NA,NA,NA,11105,NA,NA,NA,NA
Alabama,1972,9,728701,256923,20469,3444165,7,985624,0.260670398,0.016728625,0.016948636,0.016055046,1277095.517,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alaska,1972,3,55349,32967,6903,300382,1,88316,0.373284569,0.005576208,0.001478171,0.002293578,425698.5056,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona,1972,6,402812,198540,52153,1770900,4,601352,0.330156048,0.011152416,0.008714548,0.009174312,851397.0112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas,1972,6,445751,198899,3016,1923295,4,644650,0.308537966,0.011152416,0.009464479,0.009174312,851397.0112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
California,1972,45,4602096,3475847,289919,19953134,43,8077943,0.430288627,0.083643123,0.098188794,0.098623853,6385477.584,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado,1972,7,597189,329980,26715,2207259,5,927169,0.355900596,0.013011152,0.010861858,0.01146789,993296.513,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connecticut,1972,8,810763,555498,18016,3031709,6,1366261,0.406582637,0.014869888,0.014918952,0.013761468,1135196.015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D. C.,1972,3,35226,127627,568,756510,1,162853,0.783694497,0.005576208,0.003722764,0.002293578,425698.5056,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Delaware,1972,3,140357,92283,2876,548104,1,232640,0.39667727,0.005576208,0.002697204,0.002293578,425698.5056,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,1972,17,1857759,718117,7407,6789443,15,2575876,0.278785547,0.031598513,0.033410652,0.03440367,2412291.532,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,1972,12,881496,289529,3747,4589575,10,1171025,0.247244081,0.022304833,0.022585166,0.02293578,1702794.022,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hawaii,1972,4,168865,101409,0,768561,2,270274,0.375208122,0.007434944,0.003782066,0.004587156,567598.0074,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Idaho,1972,4,199384,80826,30169,712567,2,280210,0.28844795,0.007434944,0.003506522,0.004587156,567598.0074,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Illinois,1972,26,2788179,1913472,21585,11113976,24,4701651,0.40697874,0.048327138,0.054691554,0.055045872,3689387.048,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indiana,1972,13,1405154,708568,11807,5193669,11,2113722,0.335222891,0.024163569,0.025557895,0.025229358,1844693.524,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iowa,1972,8,706207,496206,23531,2824376,6,1202413,0.412675179,0.014869888,0.013898672,0.013761468,1135196.015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,1972,7,619812,270287,25996,2246578,5,890099,0.303659481,0.013011152,0.011055345,0.01146789,993296.513,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,1972,9,676446,371159,19894,3218706,7,1047605,0.354292887,0.016728625,0.015839159,0.016055046,1277095.517,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,1972,10,686852,298142,66497,3641306,8,984994,0.302684077,0.018587361,0.017918761,0.018348624,1418995.019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maine,1972,4,256458,160584,229,992048,2,417042,0.385054743,0.007434944,0.004881839,0.004587156,567598.0074,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maryland,1972,10,829305,505781,18726,3922399,8,1335086,0.378837768,0.018587361,0.019302012,0.018348624,1418995.019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Massachusetts,1972,14,1112078,1332540,14138,5689170,12,2444618,0.545091299,0.026022305,0.027996241,0.027522936,1986593.026,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michigan,1972,21,1961721,1459435,69169,8875083,19,3421156,0.426591187,0.039033457,0.043674026,0.043577982,2979889.539,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minnesota,1972,10,898269,802346,41037,3804971,8,1700615,0.471797556,0.018587361,0.018724152,0.018348624,1418995.019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi,1972,7,505125,126782,14056,2216912,5,631907,0.200633954,0.013011152,0.01090936,0.01146789,993296.513,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,1972,12,1154058,698531,0,4676501,10,1852589,0.377056649,0.022304833,0.023012926,0.02293578,1702794.022,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,1972,4,183976,120197,13430,694409,2,304173,0.395159991,0.007434944,0.003417167,0.004587156,567598.0074,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nebraska,1972,5,406298,169991,0,1483493,3,576289,0.294975264,0.00929368,0.007300226,0.006880734,709497.5093,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nevada,1972,3,115750,66016,0,488738,1,181766,0.363192236,0.005576208,0.002405066,0.002293578,425698.5056,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Hampshire,1972,4,213724,116435,3900,737681,2,330159,0.352663414,0.007434944,0.003630107,0.004587156,567598.0074,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Jersey,1972,17,1845502,1102211,49516,7168164,15,2947713,0.373920731,0.031598513,0.035274327,0.03440367,2412291.532,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Mexico,1972,4,235606,141084,9241,1016000,2,376690,0.374536091,0.007434944,0.004999707,0.004587156,567598.0074,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
