state,sta,year,rc,plan,ed,srce,dem,rep,oth1,oth2,remng,tvot,wf,mov,mplur,dempct,reppct,othpct,dempmp,reppmp
Michigan,MI,1952,P,MI52H,16,PW083,126181,96445,0,0,0,222626,D,13.35999966,29736,56.68000031,43.31999969,0,56.70000076,43.29999924
Michigan,MI,1952,P,MI52H,17,PW083,75890,103030,0,0,0,178920,R,15.15999985,27140,42.41999817,57.58000183,0,42.40000153,57.59999847
Michigan,MI,1952,P,MI52H,18,PW083,73871,115503,0,0,0,189374,R,21.97999954,41632,39.00999832,60.99000168,0,39,61
Minnesota,MN,1952,P,MN52H,1,PW083,50400,98399,576,0,0,149375,R,32.13000107,47999,33.74000168,65.87000275,0.389999986,33.90000153,66.09999847
Minnesota,MN,1952,P,MN52H,2,PW083,48475,98730,491,0,0,147696,R,34.02999878,50255,32.81999969,66.84999847,0.330000013,32.90000153,67.09999847
Minnesota,MN,1952,P,MN52H,3,PW083,105347,109239,941,0,0,215527,R,1.799999952,3892,48.88000107,50.68000031,0.439999998,49.09999847,50.90000153
Minnesota,MN,1952,P,MN52H,4,PW083,93783,76093,1494,0,0,171370,D,10.32999992,17690,54.72999954,44.40000153,0.870000005,55.20000076,44.79999924
Minnesota,MN,1952,P,MN52H,5,PW083,72082,94506,707,0,0,167295,R,13.39999962,22424,43.09000015,56.49000168,0.419999987,43.29999924,56.70000076
Minnesota,MN,1952,P,MN52H,6,PW083,51668,83546,675,0,0,135889,R,23.45999908,31878,38.02000046,61.47999954,0.5,38.20000076,61.79999924
Minnesota,MN,1952,P,MN52H,7,PW083,52932,83482,560,0,0,136974,R,22.30999947,30550,38.63999939,60.95000076,0.409999996,38.79999924,61.20000076
Minnesota,MN,1952,P,MN52H,8,PW083,85987,54787,1586,0,0,142360,D,21.92000008,31200,60.40000153,38.47999954,1.110000014,61.09999847,38.90000153
Minnesota,MN,1952,P,MN52H,9,PW083,47784,64429,753,0,0,112966,R,14.72999954,16645,42.29999924,57.02999878,0.670000017,42.59999847,57.40000153
Missouri,MO,1952,P,MO52H,1,PW083,122805,82498,210,0,0,205513,D,19.62000084,40307,59.75999832,40.13999939,0.100000001,59.79999924,40.20000076
Missouri,MO,1952,P,MO52H,2,PW083,97371,125533,209,0,0,223113,R,12.61999989,28162,43.63999939,56.25999832,0,43.70000076,56.29999924
Missouri,MO,1952,P,MO52H,3,PW083,111354,58618,214,0,0,170186,D,30.98999977,52736,65.43000031,34.43999863,0.129999995,65.5,34.5
Missouri,MO,1952,P,MO52H,4,PW083,82998,101358,295,0,0,184651,R,9.93999958,18360,44.95000076,54.88999939,0.159999996,45,55
Missouri,MO,1952,P,MO52H,5,PW083,86879,76140,261,0,0,163280,D,6.579999924,10739,53.20999908,46.63000107,0.159999996,53.29999924,46.70000076
Missouri,MO,1952,P,MO52H,6,PW083,76300,96475,261,0,0,173036,R,11.65999985,20175,44.09000015,55.75,0.150000006,44.20000076,55.79999924
Missouri,MO,1952,P,MO52H,7,PW083,66825,123324,0,0,0,190149,R,29.71999931,56499,35.13999939,64.86000061,0,35.09999847,64.90000153
Missouri,MO,1952,P,MO52H,8,PW083,66037,67590,0,0,0,133627,R,1.159999967,1553,49.41999817,50.58000183,0,49.40000153,50.59999847
Missouri,MO,1952,P,MO52H,9,PW083,87692,95692,0,0,0,183384,R,4.360000134,8000,47.81999969,52.18000031,0,47.79999924,52.20000076
Missouri,MO,1952,P,MO52H,10,PW083,65559,54591,0,0,0,120150,D,9.119999886,10968,54.56000137,45.43999863,0,54.59999847,45.40000153
Missouri,MO,1952,P,MO52H,11,PW083,66721,82610,239,0,0,149570,R,10.61999989,15889,44.61000061,55.22999954,0.159999996,44.70000076,55.29999924
Mississippi,MS,1952,P,MS52H,1,PW083,32507,16177,0,0,0,48684,D,33.54000092,16330,66.76999664,33.22999954,0,66.80000305,33.20000076
Mississippi,MS,1952,P,MS52H,2,PW083,27672,10547,0,0,0,38219,D,44.79999924,17125,72.40000153,27.60000038,0,72.40000153,27.60000038
Mississippi,MS,1952,P,MS52H,3,PW083,14997,14953,0,0,0,29950,D,0.140000001,44,50.06999969,49.93000031,0,50.09999847,49.90000153
Mississippi,MS,1952,P,MS52H,4,PW083,28756,30147,0,0,0,58903,R,2.359999895,1391,48.81999969,51.18000031,0,48.79999924,51.20000076
Mississippi,MS,1952,P,MS52H,5,PW083,30765,14246,0,0,0,45011,D,36.70000076,16519,68.34999847,31.64999962,0,68.40000153,31.70000076
Mississippi,MS,1952,P,MS52H,6,PW083,37869,26896,0,0,0,64765,D,16.94000053,10973,58.47000122,41.52999878,0,58.5,41.5
Montana,MT,1952,P,MT52H,1,PW083,48330,65570,702,0,0,114602,R,15.05000019,17240,42.16999817,57.22000122,0.610000014,42.40000153,57.59999847
Montana,MT,1952,P,MT52H,2,PW083,57883,91824,728,0,0,150435,R,22.55999947,33941,38.47999954,61.04000092,0.479999989,38.70000076,61.29999924
North Carolina,NC,1952,P,NC52H,1,PW083,39806,12333,0,0,0,52139,D,52.70000076,27473,76.34999847,23.64999962,0,76.30000305,23.70000076
North Carolina,NC,1952,P,NC52H,2,PW083,46545,10746,0,0,0,57291,D,62.47999954,35799,81.23999786,18.76000023,0,81.19999695,18.79999924
North Carolina,NC,1952,P,NC52H,3,PW083,40406,22662,0,0,0,63068,D,28.13999939,17744,64.06999969,35.93000031,0,64.09999847,35.90000153
North Carolina,NC,1952,P,NC52H,4,PW083,68165,41618,0,0,0,109783,D,24.18000031,26547,62.09000015,37.90999985,0,62.09999847,37.90000153
North Carolina,NC,1952,P,NC52H,5,PW083,61114,48217,0,0,0,109331,D,11.80000019,12897,55.90000153,44.09999847,0,55.90000153,44.09999847
North Carolina,NC,1952,P,NC52H,6,PW083,66483,59812,0,0,0,126295,D,5.28000021,6671,52.63999939,47.36000061,0,52.59999847,47.40000153
North Carolina,NC,1952,P,NC52H,7,PW083,49473,32906,0,0,0,82379,D,20.12000084,16567,60.06000137,39.93999863,0,60.09999847,39.90000153
North Carolina,NC,1952,P,NC52H,8,PW083,59768,57223,0,0,0,116991,D,2.180000067,2545,51.09000015,48.90999985,0,51.09999847,48.90000153
North Carolina,NC,1952,P,NC52H,9,PW083,56361,78121,0,0,0,134482,R,16.18000031,21760,41.90999985,58.09000015,0,41.90000153,58.09999847
North Carolina,NC,1952,P,NC52H,10,PW083,59919,86223,0,0,0,146142,R,18,26304,41,59,0,41,59
North Carolina,NC,1952,P,NC52H,11,PW083,50100,50125,0,0,0,100225,R,0.02,25,49.99000168,50.00999832,0,50,50
North Carolina,NC,1952,P,NC52H,12,PW083,54663,58121,0,0,0,112784,R,3.059999943,3458,48.47000122,51.52999878,0,48.5,51.5
North Dakota,ND,1952,P,ND52H,85,PW083,76694,191712,1721,0,0,270127,R,42.58000183,115018,28.38999939,70.97000122,0.639999986,28.60000038,71.40000153
North Dakota,ND,1952,P,ND52H,86,PW083,76694,191712,1721,0,0,270127,R,42.58000183,115018,28.38999939,70.97000122,0.639999986,0,100
Nebraska,NE,1952,P,NE52H,1,PW083,49238,124102,0,0,0,173340,R,43.18000031,74864,28.40999985,71.58999634,0,28.39999962,71.59999847
Nebraska,NE,1952,P,NE52H,2,PW083,64346,90046,0,0,0,154392,R,16.63999939,25700,41.68000031,58.31999969,0,41.70000076,58.29999924
Nebraska,NE,1952,P,NE52H,3,PW083,36717,100674,0,0,0,137391,R,46.56000137,63957,26.71999931,73.27999878,0,26.70000076,73.30000305
Nebraska,NE,1952,P,NE52H,4,PW083,37756,106781,0,0,0,144537,R,47.75999832,69025,26.12000084,73.87999725,0,47.79999924,52.20000076
New Hampshire,NH,1952,P,NH52H,1,PW083,59840,85038,0,0,0,144878,R,17.39999962,25198,41.29999924,58.70000076,0,41.29999924,58.70000076
New Hampshire,NH,1952,P,NH52H,2,PW083,46823,81249,0,0,0,128072,R,26.87999916,34426,36.56000137,63.43999863,0,36.59999847,63.40000153
New Jersey,NJ,1952,P,NJ52H,1,PW083,113342,109464,914,0,0,223720,D,1.730000019,3878,50.65999985,48.93000031,0.409999996,50.90000153,49.09999847
New Jersey,NJ,1952,P,NJ52H,2,PW083,54866,77296,281,0,0,132443,R,16.93000031,22430,41.43000031,58.36000061,0.209999993,41.5,58.5
New Jersey,NJ,1952,P,NJ52H,3,PW083,73648,124672,1409,0,0,199729,R,25.54999924,51024,36.86999893,62.41999817,0.709999979,37.09999847,62.90000153
New Jersey,NJ,1952,P,NJ52H,4,PW083,83233,80625,548,0,0,164406,D,1.590000033,2608,50.63000107,49.04000092,0.330000013,50.79999924,49.20000076
New Jersey,NJ,1952,P,NJ52H,5,PW083,83921,139709,1572,0,0,225202,R,24.78000069,55788,37.25999832,62.04000092,0.699999988,37.5,62.5
New Jersey,NJ,1952,P,NJ52H,6,PW083,78336,122885,2024,0,0,203245,R,21.92000008,44549,38.54000092,60.45999908,1,38.90000153,61.09999847
New Jersey,NJ,1952,P,NJ52H,7,PW083,65055,139574,765,0,0,205394,R,36.27999878,74519,31.67000008,67.94999695,0.370000005,31.79999924,68.19999695
New Jersey,NJ,1952,P,NJ52H,8,PW083,70727,89083,4316,0,0,164126,R,11.18999958,18356,43.09000015,54.27999878,2.630000114,44.29999924,55.70000076
New Jersey,NJ,1952,P,NJ52H,9,PW083,63894,133578,1288,0,0,198760,R,35.06000137,69684,32.15000153,67.20999908,0.649999976,32.40000153,67.59999847
New Jersey,NJ,1952,P,NJ52H,10,PW083,63298,75224,2684,0,0,141206,R,8.43999958,11926,44.83000183,53.27000046,1.899999976,45.70000076,54.29999924
New Jersey,NJ,1952,P,NJ52H,11,PW083,61632,69830,2424,0,0,133886,R,6.130000114,8198,46.02999878,52.15999985,1.809999943,46.90000153,53.09999847
New Jersey,NJ,1952,P,NJ52H,12,PW083,70671,88304,3030,0,0,162005,R,10.89000034,17633,43.61999893,54.50999832,1.870000005,44.5,55.5
New Jersey,NJ,1952,P,NJ52H,13,PW083,73436,59570,4380,0,0,137386,D,10.09000015,13866,53.45000076,43.36000061,3.190000057,55.20000076,44.79999924
New Jersey,NJ,1952,P,NJ52H,14,PW083,61912,66739,3505,0,0,132156,R,3.650000095,4827,46.84999847,50.5,2.650000095,48.09999847,51.90000153
New Mexico,NM,1952,P,NM52H,85,PW083,105661,132170,777,0,0,238608,R,11.10999966,26509,44.27999878,55.38999939,0.330000013,44.40000153,55.59999847
New Mexico,NM,1952,P,NM52H,86,PW083,105661,132170,777,0,0,238608,R,11.10999966,26509,44.27999878,55.38999939,0.330000013,0,100
Nevada,NV,1952,P,NV52H,99,PW083,31688,50505,0,0,0,82193,R,22.89999962,18817,38.54999924,61.45000076,0,38.59999847,61.40000153
New York,NY,1952,P,NY52H,1,PW083,48742,142184,350,0,0,191276,R,48.84999847,93442,25.47999954,74.33000183,0.180000007,25.5,74.5
New York,NY,1952,P,NY52H,2,PW083,56717,141157,719,0,0,198593,R,42.52000046,84440,28.55999947,71.08000183,0.360000014,28.70000076,71.30000305
New York,NY,1952,P,NY52H,3,PW083,63264,138129,862,0,0,202255,R,37.00999832,74865,31.28000069,68.29000092,0.430000007,31.39999962,68.59999847
New York,NY,1952,P,NY52H,4,PW083,74783,130548,1903,0,0,207234,R,26.90999985,55765,36.09000015,63,0.920000017,36.40000153,63.59999847
New York,NY,1952,P,NY52H,5,PW083,62810,100997,990,0,0,164797,R,23.18000031,38187,38.11000061,61.29000092,0.600000024,38.29999924,61.70000076
New York,NY,1952,P,NY52H,6,PW083,103459,110385,2232,0,0,216076,R,3.210000038,6926,47.88000107,51.09000015,1.029999971,48.40000153,51.59999847
New York,NY,1952,P,NY52H,7,PW083,74867,98487,1695,0,0,175049,R,13.48999977,23620,42.77000046,56.25999832,0.970000029,43.20000076,56.79999924
New York,NY,1952,P,NY52H,8,PW083,73465,46520,1771,0,0,121756,D,22.12999916,26945,60.34000015,38.20999908,1.450000048,61.20000076,38.79999924
New York,NY,1952,P,NY52H,9,PW083,81264,56925,2254,0,0,140443,D,17.32999992,24339,57.86000061,40.52999878,1.600000024,58.79999924,41.20000076
New York,NY,1952,P,NY52H,10,PW083,106830,50807,3237,0,0,160874,D,34.83000183,56023,66.41000366,31.57999992,2.00999999,67.80000305,32.20000076
New York,NY,1952,P,NY52H,11,PW083,128313,45377,4686,0,0,178376,D,46.49000168,82936,71.93000031,25.44000053,2.630000114,73.90000153,26.10000038
New York,NY,1952,P,NY52H,12,PW083,70046,87043,1417,0,0,158506,R,10.72000027,16997,44.18999863,54.90999985,0.889999986,44.59999847,55.40000153
New York,NY,1952,P,NY52H,13,PW083,114445,52811,3497,0,0,170753,D,36.09000015,61634,67.01999664,30.93000031,2.049999952,68.40000153,31.60000038
New York,NY,1952,P,NY52H,14,PW083,80347,58626,1989,0,0,140962,D,15.40999985,21721,57,41.59000015,1.409999967,57.79999924,42.20000076
New York,NY,1952,P,NY52H,15,PW083,54948,115286,585,0,0,170819,R,35.31999969,60338,32.16999817,67.48999786,0.340000004,32.29999924,67.69999695
New York,NY,1952,P,NY52H,16,PW083,82882,17497,2543,0,0,102922,D,63.52999878,65385,80.52999878,17,2.470000029,82.59999847,17.39999962
New York,NY,1952,P,NY52H,17,PW083,62940,88301,2177,0,0,153418,R,16.53000069,25361,41.02999878,57.56000137,1.419999957,41.59999847,58.40000153
New York,NY,1952,P,NY52H,18,PW083,53977,43326,3434,0,0,100737,D,10.56999969,10651,53.58000183,43.00999832,3.410000086,55.5,44.5
New York,NY,1952,P,NY52H,19,PW083,76783,40841,3591,0,0,121215,D,29.64999962,35942,63.34000015,33.68999863,2.960000038,65.30000305,34.70000076
New York,NY,1952,P,NY52H,20,PW083,81223,56560,2540,0,0,140323,D,17.56999969,24663,57.88000107,40.31000137,1.809999943,58.90000153,41.09999847
New York,NY,1952,P,NY52H,21,PW083,88396,53459,2699,0,0,144554,D,24.17000008,34937,61.15000153,36.97999954,1.870000005,62.29999924,37.70000076
New York,NY,1952,P,NY52H,22,PW083,112440,46118,3146,0,0,161704,D,41.00999832,66322,69.52999878,28.52000046,1.950000048,70.90000153,29.10000038
New York,NY,1952,P,NY52H,23,PW083,95117,28382,3832,0,0,127331,D,52.40999985,66735,74.69999695,22.29000092,3.00999999,77,23
New York,NY,1952,P,NY52H,24,PW083,112011,67129,4678,0,0,183818,D,24.42000008,44882,60.93999863,36.52000046,2.539999962,62.5,37.5
New York,NY,1952,P,NY52H,25,PW083,72908,100269,1754,0,0,174931,R,15.64000034,27361,41.68000031,57.31999969,1,42.09999847,57.90000153
New York,NY,1952,P,NY52H,26,PW083,56852,119919,715,0,0,177486,R,35.54000092,63067,32.02999878,67.56999969,0.400000006,32.20000076,67.80000305
New York,NY,1952,P,NY52H,27,PW083,61507,128224,797,0,0,190528,R,35.02000046,66717,32.27999878,67.30000305,0.419999987,32.40000153,67.59999847
New York,NY,1952,P,NY52H,28,PW083,48206,111537,575,0,0,160318,R,39.5,63331,30.06999969,69.56999969,0.360000014,30.20000076,69.80000305
New York,NY,1952,P,NY52H,29,PW083,48465,121940,381,0,0,170786,R,43.02000046,73475,28.37999916,71.40000153,0.219999999,28.39999962,71.59999847
New York,NY,1952,P,NY52H,30,PW083,85368,102618,303,0,0,188289,R,9.159999847,17250,45.34000015,54.5,0.159999996,45.40000153,54.59999847
New York,NY,1952,P,NY52H,31,PW083,45801,120350,212,0,0,166363,R,44.81000137,74549,27.53000069,72.33999634,0.129999995,27.60000038,72.40000153
New York,NY,1952,P,NY52H,32,PW083,54322,114813,327,0,0,169462,R,35.68999863,60491,32.06000137,67.75,0.189999998,32.09999847,67.90000153
New York,NY,1952,P,NY52H,33,PW083,45988,103411,98,0,0,149497,R,38.40999985,57423,30.76000023,69.16999817,0,30.79999924,69.19999695
New York,NY,1952,P,NY52H,34,PW083,61390,108347,223,0,0,169960,R,27.62999916,46957,36.11999893,63.75,0.129999995,36.20000076,63.79999924
New York,NY,1952,P,NY52H,35,PW083,64022,119268,302,0,0,183592,R,30.09000015,55246,34.86999893,64.95999908,0.159999996,34.90000153,65.09999847
New York,NY,1952,P,NY52H,36,PW083,42843,118520,196,0,0,161559,R,46.84000015,75677,26.52000046,73.36000061,0.119999997,26.60000038,73.40000153
New York,NY,1952,P,NY52H,37,PW083,53975,138848,279,0,0,193102,R,43.95000076,84873,27.95000076,71.90000153,0.140000001,28,72
New York,NY,1952,P,NY52H,38,PW083,74694,116504,321,0,0,191519,R,21.82999992,41810,39,60.83000183,0.170000002,39.09999847,60.90000153
New York,NY,1952,P,NY52H,39,PW083,57400,104807,104,0,0,162311,R,29.20999908,47407,35.36000061,64.56999969,0,35.40000153,64.59999847
New York,NY,1952,P,NY52H,40,PW083,72884,105843,206,0,0,178933,R,18.42000008,32959,40.72999954,59.15000153,0.119999997,40.79999924,59.20000076
New York,NY,1952,P,NY52H,41,PW083,79405,96773,274,0,0,176452,R,9.840000153,17368,45,54.84000015,0.159999996,45.09999847,54.90000153
New York,NY,1952,P,NY52H,42,PW083,80593,106154,178,0,0,186925,R,13.67000008,25561,43.11999893,56.79000092,0,43.20000076,56.79999924
New York,NY,1952,P,NY52H,43,PW083,44604,97976,142,0,0,142722,R,37.40000153,53372,31.25,68.65000153,0,31.29999924,68.69999695
Ohio,OH,1952,P,OH52H,1,PW083,68035,105037,0,0,0,173072,R,21.37999916,37002,39.31000137,60.68999863,0,39.29999924,60.70000076
Ohio,OH,1952,P,OH52H,2,PW083,72683,102579,0,0,0,175262,R,17.05999947,29896,41.47000122,58.52999878,0,41.5,58.5
Ohio,OH,1952,P,OH52H,3,PW083,110611,127674,0,0,0,238285,R,7.159999847,17063,46.41999817,53.58000183,0,46.40000153,53.59999847
Ohio,OH,1952,P,OH52H,4,PW083,52241,96610,0,0,0,148851,R,29.79999924,44369,35.09999847,64.90000153,0,35.09999847,64.90000153
Ohio,OH,1952,P,OH52H,5,PW083,39363,84509,0,0,0,123872,R,36.43999863,45146,31.78000069,68.22000122,0,31.79999924,68.19999695
Ohio,OH,1952,P,OH52H,6,PW083,63300,83524,0,0,0,146824,R,13.77999973,20224,43.11000061,56.88999939,0,43.09999847,56.90000153
Ohio,OH,1952,P,OH52H,7,PW083,56224,94088,0,0,0,150312,R,25.20000076,37864,37.40000153,62.59999847,0,37.40000153,62.59999847
Ohio,OH,1952,P,OH52H,8,PW083,38284,83123,0,0,0,121407,R,36.93999863,44839,31.53000069,68.47000122,0,31.5,68.5
Ohio,OH,1952,P,OH52H,9,PW083,91043,97490,0,0,0,188533,R,3.420000076,6447,48.29000092,51.70999908,0,48.29999924,51.70000076
Ohio,OH,1952,P,OH52H,10,PW083,43003,66150,0,0,0,109153,R,21.20000076,23147,39.40000153,60.59999847,0,39.40000153,60.59999847
Ohio,OH,1952,P,OH52H,11,PW083,71432,97850,0,0,0,169282,R,15.60000038,26418,42.20000076,57.79999924,0,42.20000076,57.79999924
Ohio,OH,1952,P,OH52H,12,PW083,91620,138894,0,0,0,230514,R,20.5,47274,39.75,60.25,0,39.70000076,60.29999924
Ohio,OH,1952,P,OH52H,13,PW083,44666,75381,0,0,0,120047,R,25.57999992,30715,37.20999908,62.79000092,0,37.20000076,62.79999924
Ohio,OH,1952,P,OH52H,14,PW083,103514,105601,0,0,0,209115,R,1,2087,49.5,50.5,0,49.5,50.5
Ohio,OH,1952,P,OH52H,15,PW083,38717,64101,0,0,0,102818,R,24.68000031,25384,37.65999985,62.34000015,0,37.70000076,62.29999924
Ohio,OH,1952,P,OH52H,16,PW083,79777,111623,0,0,0,191400,R,16.63999939,31846,41.68000031,58.31999969,0,41.70000076,58.29999924
Ohio,OH,1952,P,OH52H,17,PW083,49563,95783,0,0,0,145346,R,31.79999924,46220,34.09999847,65.90000153,0,34.09999847,65.90000153
Ohio,OH,1952,P,OH52H,18,PW083,78063,74982,0,0,0,153045,D,2.019999981,3081,51.00999832,48.99000168,0,51,49
Ohio,OH,1952,P,OH52H,19,PW083,93134,65918,0,0,0,159052,D,17.12000084,27216,58.56000137,41.43999863,0,58.59999847,41.40000153
Ohio,OH,1952,P,OH52H,20,PW083,96705,86762,0,0,0,183467,D,5.420000076,9943,52.70999908,47.29000092,0,52.70000076,47.29999924
Ohio,OH,1952,P,OH52H,21,PW083,115218,55930,0,0,0,171148,D,34.63999939,59288,67.31999969,32.68000031,0,67.30000305,32.70000076
Ohio,OH,1952,P,OH52H,22,PW083,70053,89193,0,0,0,159246,R,12.02000046,19140,43.99000168,56.00999832,0,44,56
Ohio,OH,1952,P,OH52H,23,PW083,42986,97580,0,0,0,140566,R,38.84000015,54594,30.57999992,69.41999817,0,30.60000038,69.40000153
Oklahoma,OK,1952,P,OK52H,1,PW083,73387,137309,0,0,0,210696,R,30.34000015,63922,34.83000183,65.16999817,0,34.79999924,65.19999695
Oklahoma,OK,1952,P,OK52H,2,PW083,77567,81974,0,0,0,159541,R,2.75999999,4407,48.61999893,51.38000107,0,48.59999847,51.40000153
Oklahoma,OK,1952,P,OK52H,3,PW083,60101,35405,0,0,0,95506,D,25.86000061,24696,62.93000031,37.06999969,0,62.90000153,37.09999847
Oklahoma,OK,1952,P,OK52H,4,PW083,55731,60555,0,0,0,116286,R,4.139999866,4824,47.93000031,52.06999969,0,47.90000153,52.09999847
Oklahoma,OK,1952,P,OK52H,5,PW083,90637,117658,0,0,0,208295,R,12.97999954,27021,43.50999832,56.49000168,0,43.5,56.5
Oklahoma,OK,1952,P,OK52H,6,PW083,73516,85144,0,0,0,158660,R,7.320000172,11628,46.34000015,53.65999985,0,46.29999924,53.70000076
Oregon,OR,1952,P,OR52H,1,PW083,68111,122447,1056,0,0,191614,R,28.35000038,54336,35.54999924,63.90000153,0.550000012,35.70000076,64.30000305
Oregon,OR,1952,P,OR52H,2,PW083,38345,63455,416,0,0,102216,R,24.56999969,25110,37.50999832,62.08000183,0.409999996,37.70000076,62.29999924
Oregon,OR,1952,P,OR52H,3,PW083,107118,132602,1339,0,0,241059,R,10.56999969,25484,44.43999863,55.00999832,0.560000002,44.70000076,55.29999924
Oregon,OR,1952,P,OR52H,4,PW083,57005,102311,854,0,0,160170,R,28.29000092,45306,35.59000015,63.88000107,0.529999971,35.79999924,64.19999695
Pennsylvania,PA,1952,P,PA52H,1,PW083,88639,44325,0,0,0,132964,D,33.31999969,44314,66.66000366,33.34000015,0,66.69999695,33.29999924
Pennsylvania,PA,1952,P,PA52H,2,PW083,104805,67133,0,0,0,171938,D,21.92000008,37672,60.95999908,39.04000092,0,61,39
Pennsylvania,PA,1952,P,PA52H,3,PW083,81352,60610,0,0,0,141962,D,14.61999989,20742,57.31000137,42.68999863,0,57.29999924,42.70000076
Pennsylvania,PA,1952,P,PA52H,4,PW083,91180,39588,0,0,0,130768,D,39.45999908,51592,69.73000336,30.27000046,0,69.69999695,30.29999924
Pennsylvania,PA,1952,P,PA52H,5,PW083,103414,90293,0,0,0,193707,D,6.78000021,13121,53.38999939,46.61000061,0,53.40000153,46.59999847
Pennsylvania,PA,1952,P,PA52H,6,PW083,87958,94987,0,0,0,182945,R,3.839999914,7029,48.08000183,51.91999817,0,48.09999847,51.90000153
Pennsylvania,PA,1952,P,PA52H,7,PW083,80316,129743,689,0,0,210748,R,23.45000076,49427,38.11000061,61.56000137,0.330000013,38.20000076,61.79999924
Pennsylvania,PA,1952,P,PA52H,8,PW083,57334,85896,578,0,0,143808,R,19.86000061,28562,39.86999893,59.72999954,0.400000006,40,60
Pennsylvania,PA,1952,P,PA52H,9,PW083,49636,104154,546,0,0,154336,R,35.33000183,54518,32.15999985,67.48999786,0.349999994,32.29999924,67.69999695
Pennsylvania,PA,1952,P,PA52H,10,PW083,75546,93389,0,0,0,168935,R,10.56000042,17843,44.72000122,55.27999878,0,44.70000076,55.29999924
Pennsylvania,PA,1952,P,PA52H,11,PW083,72579,88967,715,0,0,162261,R,10.10000038,16388,44.72999954,54.83000183,0.439999998,44.90000153,55.09999847
Pennsylvania,PA,1952,P,PA52H,12,PW083,52776,80298,305,0,0,133379,R,20.62999916,27522,39.56999969,60.20000076,0.230000004,39.70000076,60.29999924
Pennsylvania,PA,1952,P,PA52H,13,PW083,57701,115899,373,0,0,173973,R,33.45000076,58198,33.16999817,66.62000275,0.209999993,33.20000076,66.80000305
Pennsylvania,PA,1952,P,PA52H,14,PW083,45874,51720,1074,0,0,98668,R,5.929999828,5846,46.49000168,52.41999817,1.090000033,47,53
Pennsylvania,PA,1952,P,PA52H,15,PW083,53324,60916,790,0,0,115030,R,6.599999905,7592,46.36000061,52.95999908,0.689999998,46.70000076,53.29999924
Pennsylvania,PA,1952,P,PA52H,16,PW083,48343,89707,0,0,0,138050,R,29.95999908,41364,35.02000046,64.98000336,0,35,65
Pennsylvania,PA,1952,P,PA52H,17,PW083,44318,85132,0,0,0,129450,R,31.52000046,40814,34.24000168,65.76000214,0,34.20000076,65.80000305
