"state","cty","countyfips","Obama","Romney","pctObama","diff2012"
"UT","Cache","49005",5434,30818,0.149895178197065,-25384
"UT","Carbon","49007",2204,4834,0.313157146916738,-2630
"UT","Daggett","49009",91,399,0.185714285714286,-308
"UT","Davis","49011",20417,90030,0.184857895642254,-69613
"UT","Duchesne","49013",570,5608,0.0922628682421496,-5038
"UT","Emery","49015",569,3743,0.1319573283859,-3174
"UT","Garfield","49017",306,1811,0.144544166273028,-1505
"UT","Grand","49019",1678,1917,0.466759388038943,-239
"UT","Iron","49021",1720,11172,0.133416071982625,-9452
"UT","Juab","49023",436,3400,0.113660062565172,-2964
"UT","Kane","49025",718,2463,0.225715183904433,-1745
"UT","Millard","49027",424,4421,0.0875128998968008,-3997
"UT","Morgan","49029",386,3910,0.0898510242085661,-3524
"UT","Piute","49031",74,696,0.0961038961038961,-622
"UT","Rich","49033",83,907,0.0838383838383838,-824
"UT","Salt Lake","49035",132686,198739,0.400350003771592,-66053
"UT","San Juan","49037",2062,3006,0.406866614048934,-944
"UT","Sanpete","49039",889,7767,0.102703327171904,-6878
"UT","Sevier","49041",701,6961,0.0914904724614983,-6260
"UT","Summit","49043",7656,8464,0.474937965260546,-808
"UT","Tooele","49045",3794,12240,0.236622177872022,-8446
"UT","Uintah","49047",962,10001,0.0877497035482988,-9039
"UT","Utah","49049",15791,142337,0.0998621370029343,-126546
"UT","Wasatch","49051",2097,6852,0.234327857861214,-4755
"UT","Washington","49053",7762,41104,0.158842549011583,-33342
"UT","Wayne","49055",213,1087,0.163846153846154,-874
"UT","Weber","49057",17569,48938,0.264167681597426,-31369
"VA","Accomack","51001",7653,8212,0.482382603214623,-559
"VA","Albemarle","51003",29712,23263,0.560868334119868,6449
"VA","Alexandria","51510",52434,20205,0.721843637715277,32229
"VA","Alleghany","51005",3403,3595,0.486281794798514,-192
"VA","Amelia","51007",2488,4324,0.365237815619495,-1836
"VA","Amherst","51009",5898,8865,0.399512294249136,-2967
"VA","Appomattox","51011",2453,5340,0.31476966508405,-2887
"VA","Arlington","51013",81178,34433,0.702165018899586,46745
"VA","Augusta","51015",9448,23614,0.285766136349888,-14166
"VA","Bath","51017",894,1274,0.412361623616236,-380
"VA","Bedford","51019",10925,29281,0.271725613092573,-18356
"VA","Bedford City","51515",1225,1527,0.445130813953488,-302
"VA","Bland","51021",735,2144,0.255296978117402,-1409
"VA","Botetourt","51023",5449,12471,0.304073660714286,-7022
"VA","Bristol","51520",2487,4776,0.3424204874019,-2289
"VA","Brunswick","51025",4993,2965,0.627418949484795,2028
"VA","Buchanan","51027",3094,6436,0.324658971668416,-3342
"VA","Buckingham","51029",3747,3569,0.512165117550574,178
"VA","Buena Vista","51530",919,1564,0.370116794200564,-645
"VA","Campbell","51031",7591,17687,0.300300656697524,-10096
"VA","Caroline","51033",7258,6148,0.541399373414889,1110
"VA","Carroll","51035",3500,8351,0.295333727111636,-4851
"VA","Charles City","51036",2772,1396,0.665067178502879,1376
"VA","Charlotte","51037",2502,3311,0.430414587992431,-809
"VA","Charlottesville","51540",16267,4801,0.772118853237137,11466
"VA","Chesapeake","51550",54999,53845,0.505301164970049,1154
"VA","Chesterfield","51041",78954,91174,0.464085864760651,-12220
"VA","Clarke","51043",3237,4295,0.429766330323951,-1058
"VA","Colonial Heights","51570",2541,5937,0.299716914366596,-3396
"VA","Covington","51580",1319,975,0.574978204010462,344
"VA","Craig","51045",830,1757,0.320834943950522,-927
"VA","Culpeper","51047",8263,11549,0.417070462346053,-3286
"VA","Cumberland","51049",2422,2538,0.488306451612903,-116
"VA","Danville","51590",12215,7756,0.611636873466527,4459
"VA","Dickenson","51051",2472,4274,0.366439371479395,-1802
"VA","Dinwiddie","51053",6425,6769,0.486963771411248,-344
"VA","Emporia","51595",1793,886,0.669279581933557,907
"VA","Essex","51057",3009,2602,0.53626804491178,407
"VA","Fairfax","51059",260835,173786,0.60014357336622,87049
"VA","Fairfax City","51600",6636,4762,0.582207404807861,1874
"VA","Falls Church","51610",5006,2141,0.700433748425913,2865
"VA","Fauquier","51061",13891,20955,0.398639729093727,-7064
"VA","Floyd","51063",2732,4671,0.369039578549237,-1939
"VA","Fluvanna","51065",5885,6678,0.468439067101807,-793
"VA","Franklin","51067",9082,16685,0.352466332906431,-7603
"VA","Franklin City","51620",2830,1496,0.654184003698567,1334
"VA","Frederick","51069",12683,22851,0.356925761242753,-10168
"VA","Fredericksburg","51630",7114,4054,0.636998567335244,3060
"VA","Galax","51640",900,1332,0.403225806451613,-432
"VA","Giles","51071",2730,4660,0.369418132611637,-1930
"VA","Gloucester","51073",6764,12137,0.357864663245331,-5373
"VA","Goochland","51075",4676,8448,0.356293812861932,-3772
"VA","Grayson","51077",2094,4801,0.303698332124728,-2707
"VA","Greene","51079",3284,5558,0.37140918344266,-2274
"VA","Greensville","51081",3135,1766,0.639665374413385,1369
"VA","Halifax","51083",7760,8699,0.471474573181846,-939
"VA","Hampton","51650",51733,19193,0.729394016298678,32540
"VA","Hanover","51085",18283,39920,0.314124701475869,-21637
"VA","Harrisonburg","51660",8650,6564,0.56855527803339,2086
"VA","Henrico","51087",89116,70235,0.559243431167674,18881
"VA","Henry","51089",10312,13980,0.424501893627532,-3668
"VA","Highland","51091",459,924,0.331887201735358,-465
"VA","Hopewell","51670",5178,3737,0.580818844643859,1441
"VA","Isle of Wight","51093",8754,11797,0.42596467325191,-3043
"VA","James City","51095",17854,22830,0.438845737882214,-4976
"VA","King and Queen","51097",1743,1863,0.483361064891847,-120
"VA","King George","51099",4476,6603,0.404007581911725,-2127
"VA","King William","51101",3326,5445,0.379204195644738,-2119
"VA","Lancaster","51103",3144,3749,0.456114899173074,-605
"VA","Lee","51105",2593,6845,0.274740411104047,-4252
"VA","Lexington","51678",1484,1146,0.56425855513308,338
"VA","Loudoun","51107",81900,74794,0.52267476738101,7106
"VA","Louisa","51109",6949,9207,0.430118841297351,-2258
"VA","Lunenburg","51111",2684,2969,0.474792145763312,-285
"VA","Lynchburg","51680",15905,19752,0.446055472978658,-3847
"VA","Madison","51113",2637,3864,0.405629903091832,-1227
"VA","Manassas","51683",8478,6463,0.567431898801954,2015
"VA","Manassas Park","51685",2873,1696,0.628802801488291,1177
"VA","Martinsville","51690",3855,2312,0.625101345873196,1543
"VA","Mathews","51115",1807,3488,0.341265344664778,-1681
"VA","Mecklenburg","51117",6786,7855,0.463492930810737,-1069
"VA","Middlesex","51119",2370,3619,0.395725496744031,-1249
"VA","Montgomery","51121",19903,20006,0.498709564258689,-103
"VA","Nelson","51125",4171,3944,0.513986444855206,227
"VA","New Kent","51127",3555,7246,0.329136191093417,-3691
"VA","Newport News","51700",50990,27224,0.651929322116245,23766
"VA","Norfolk","51710",55654,21366,0.72259153466632,34288
"VA","Northampton","51131",3737,2676,0.582722594729456,1061
"VA","Northumberland","51133",3186,4308,0.425140112089672,-1122
"VA","Norton","51720",566,895,0.387405886379192,-329
"VA","Nottoway","51135",3344,3409,0.495187324152229,-65
"VA","Orange","51137",6870,9244,0.426337346406851,-2374
"VA","Page","51139",3724,6344,0.369884783472388,-2620
"VA","Patrick","51141",2417,5622,0.300659285980843,-3205
"VA","Petersburg","51730",14377,1526,0.904043262277558,12851
"VA","Pittsylvania","51143",10855,19275,0.360272153999336,-8420
"VA","Poquoson","51735",1679,5312,0.240165927621227,-3633
"VA","Portsmouth","51740",28994,12407,0.700321248279027,16587
"VA","Powhatan","51145",4066,11192,0.266483156376983,-7126
"VA","Prince Edward","51147",5132,3952,0.564949361514751,1180
"VA","Prince George","51149",7671,9350,0.45067857352682,-1679
"VA","Prince William","51153",103161,74371,0.581083973593493,28790
"VA","Pulaski","51155",5287,8917,0.372219093213179,-3630
"VA","Radford","51750",2732,2520,0.52018278750952,212
"VA","Rappahannock","51157",1971,2307,0.460729312762973,-336
"VA","Richmond","51159",1574,2160,0.421531869309052,-586
"VA","Richmond City","51760",71037,19732,0.782613006643237,51305
"VA","Roanoke","51161",19589,33344,0.370071599947103,-13755
"VA","Roanoke City","51770",22179,14116,0.611075905772145,8063
"VA","Rockbridge","51163",4087,5898,0.409313970956435,-1811
"VA","Rockingham","51165",10059,24173,0.293847861649918,-14114
"VA","Russell","51167",3716,8177,0.312452703270832,-4461
"VA","Salem","51775",4756,7289,0.394852635948526,-2533
"VA","Scott","51169",2395,7439,0.243542810656905,-5044
"VA","Shenandoah","51171",6462,12526,0.340320202232989,-6064
"VA","Smyth","51173",4169,8376,0.332323634914308,-4207
"VA","Southampton","51175",4437,4733,0.483860414394766,-296
"VA","Spotsylvania","51177",25150,31818,0.44147591630389,-6668
"VA","Stafford","51179",27130,32429,0.455514699709532,-5299
"VA","Staunton","51790",5710,5257,0.520652867693991,453
"VA","Suffolk","51800",24194,17778,0.576431906985609,6416
"VA","Surry","51181",2574,1671,0.606360424028269,903
"VA","Sussex","51183",3350,2021,0.623719977657792,1329
"VA","Tazewell","51185",3661,13843,0.209152193784278,-10182
"VA","Virginia Beach","51810",94163,99107,0.487209603145858,-4944
"VA","Warren","51187",6449,9865,0.395304646316048,-3416
"VA","Washington","51191",7076,18141,0.280604354205496,-11065
"VA","Waynesboro","51820",3836,4789,0.444753623188406,-953
"VA","Westmoreland","51193",4155,4116,0.502357635110627,39
"VA","Williamsburg","51830",4901,2678,0.646655231560892,2223
"VA","Winchester","51840",5089,4943,0.507276714513557,146
"VA","Wise","51195",3751,11041,0.253583017847485,-7290
"VA","Wythe","51197",3782,8324,0.312407070873947,-4542
"VA","York","51199",13165,20182,0.394788136863886,-7017
"VT","Addison","95000001",386,336,0.534626038781163,50
"VT","Albany","95000002",290,149,0.660592255125285,141
"VT","Alburg","95000003",591,314,0.653038674033149,277
"VT","Andover","95000004",187,118,0.613114754098361,69
"VT","Arlington","95000005",749,468,0.61544782251438,281
"VT","Athens","95000006",84,55,0.60431654676259,29
"VT","Bakersfield","95000007",386,190,0.670138888888889,196
"VT","Baltimore","95000008",63,46,0.577981651376147,17
"VT","Barnard","95000009",355,184,0.658627087198516,171
"VT","Barnet","95000010",582,363,0.615873015873016,219
"VT","Barre","95000011",1946,1048,0.649966599866399,898
"VT","Barre Town","95000012",2127,1734,0.550893550893551,393
"VT","Barton","95000013",671,390,0.632422243166824,281
"VT","Belvidere","95000014",82,57,0.589928057553957,25
"VT","Bennington","95000015",4503,1753,0.719789002557545,2750
"VT","Benson","95000016",301,159,0.654347826086957,142
"VT","Berkshire","95000017",342,219,0.609625668449198,123
"VT","Berlin","95000018",795,426,0.651105651105651,369
"VT","Bethel","95000019",646,306,0.678571428571429,340
"VT","Bloomfield","95000020",58,40,0.591836734693878,18
"VT","Bolton","95000021",433,161,0.728956228956229,272
"VT","Bradford","95000022",754,416,0.644444444444444,338
"VT","Braintree","95000023",358,185,0.659300184162063,173
"VT","Brandon","95000024",1204,568,0.679458239277652,636
"VT","Brattleboro","95000025",4621,915,0.834718208092486,3706
"VT","Bridgewater","95000026",317,158,0.667368421052632,159
"VT","Bridport","95000027",340,277,0.551053484602917,63
"VT","Brighton","95000028",299,223,0.5727969348659,76
"VT","Bristol","95000029",1238,507,0.70945558739255,731
"VT","Brookfield","95000030",456,216,0.678571428571429,240
"VT","Brookline","95000031",179,76,0.701960784313725,103
"VT","Brownington","95000032",229,150,0.604221635883905,79
"VT","Brunswick","95000033",38,22,0.633333333333333,16
"VT","Burke","95000034",455,287,0.613207547169811,168
"VT","Burlington","95000035",14322,2591,0.846804233429906,11731
"VT","Cabot","95000036",487,221,0.687853107344633,266
"VT","Calais","95000037",753,208,0.783558792924037,545
"VT","Cambridge","95000038",1332,512,0.72234273318872,820
"VT","Canaan","95000039",249,151,0.6225,98
"VT","Castleton","95000040",987,696,0.586452762923351,291
"VT","Cavendish","95000041",392,261,0.600306278713629,131
"VT","Charleston","95000042",256,169,0.602352941176471,87
"VT","Charlotte","95000043",1677,657,0.718508997429306,1020
"VT","Chelsea","95000044",331,279,0.542622950819672,52
"VT","Chester","95000045",971,489,0.665068493150685,482
"VT","Chittenden","95000046",412,288,0.588571428571429,124
"VT","Clarendon","95000047",648,558,0.537313432835821,90
"VT","Colchester","95000048",4615,2548,0.644283121597096,2067
"VT","Concord","95000049",275,222,0.553319919517103,53
"VT","Corinth","95000050",408,240,0.62962962962963,168
"VT","Cornwall","95000051",509,181,0.73768115942029,328
"VT","Coventry","95000052",297,183,0.61875,114
"VT","Craftsbury","95000053",435,151,0.742320819112628,284
"VT","Danby","95000054",374,236,0.613114754098361,138
"VT","Danville","95000055",695,475,0.594017094017094,220
"VT","Derby","95000056",1234,848,0.592699327569645,386
"VT","Dorset","95000057",762,424,0.642495784148398,338
"VT","Dover","95000058",428,296,0.591160220994475,132
"VT","Dummerston","95000059",897,234,0.793103448275862,663
"VT","Duxbury","95000060",505,184,0.732946298984035,321
"VT","East Haven","95000061",68,51,0.571428571428571,17
"VT","East Montpelier","95000062",1151,402,0.741146168705731,749
"VT","Eden","95000063",320,146,0.686695278969957,174
"VT","Elmore","95000064",359,130,0.734151329243354,229
"VT","Enosburgh","95000065",797,398,0.666945606694561,399
"VT","Essex","95000066",6630,3640,0.645569620253165,2990
"VT","Fair Haven","95000069",678,399,0.629526462395543,279
"VT","Fairfax","95000067",1275,826,0.606853879105188,449
"VT","Fairfield","95000068",552,306,0.643356643356643,246
"VT","Fairlee","95000070",361,153,0.702334630350194,208
"VT","Fayston","95000071",528,189,0.736401673640167,339
"VT","Ferrisburg","95000072",987,514,0.657561625582945,473
"VT","Fletcher","95000073",418,185,0.693200663349917,233
"VT","Franklin","95000074",294,261,0.52972972972973,33
"VT","Georgia","95000075",1228,918,0.572227399813607,310
"VT","Glover","95000076",398,158,0.715827338129496,240
"VT","Goshen","95000077",83,35,0.703389830508475,48
"VT","Grafton","95000078",235,113,0.675287356321839,122
"VT","Granby","95000079",28,15,0.651162790697674,13
"VT","Grand Isle","95000080",729,448,0.619371282922685,281
"VT","Granville","95000081",115,21,0.845588235294118,94
"VT","Greensboro","95000082",299,101,0.7475,198
"VT","Groton","95000083",219,211,0.509302325581395,8
"VT","Guildhall","95000084",75,65,0.535714285714286,10
"VT","Guilford","95000085",853,261,0.765709156193896,592
"VT","Halifax","95000086",260,136,0.656565656565657,124
"VT","Hancock","95000087",99,47,0.678082191780822,52
"VT","Hardwick","95000088",924,384,0.706422018348624,540
"VT","Hartford","95000089",3315,1405,0.702330508474576,1910
"VT","Hartland","95000090",1290,525,0.710743801652893,765
"VT","Highgate","95000091",736,542,0.575899843505477,194
"VT","Hinesburg","95000092",1745,652,0.72799332498957,1093
"VT","Holland","95000093",171,121,0.585616438356164,50
"VT","Hubbardton","95000094",211,141,0.599431818181818,70
"VT","Huntington","95000095",850,232,0.785582255083179,618
"VT","Hyde Park","95000096",1003,387,0.72158273381295,616
"VT","Ira","95000097",132,96,0.578947368421053,36
"VT","Irasburg","95000098",290,234,0.553435114503817,56
"VT","Isle La Motte","95000099",175,113,0.607638888888889,62
"VT","Jamaica","95000100",375,119,0.759109311740891,256
"VT","Jay","95000101",123,69,0.640625,54
"VT","Jericho","95000102",1990,1026,0.659814323607427,964
"VT","Johnson","95000103",919,333,0.734025559105431,586
"VT","Killington","95000182",363,255,0.587378640776699,108
"VT","Kirby","95000104",158,78,0.669491525423729,80
"VT","Landgrove","95000105",82,20,0.803921568627451,62
"VT","Leicester","95000106",292,176,0.623931623931624,116
"VT","Lemington","95000107",28,23,0.549019607843137,5
"VT","Lincoln","95000108",581,181,0.76246719160105,400
"VT","Londonderry","95000109",552,334,0.623024830699774,218
"VT","Lowell","95000110",228,143,0.61455525606469,85
"VT","Ludlow","95000111",652,437,0.598714416896235,215
"VT","Lunenburg","95000112",296,243,0.549165120593692,53
"VT","Lyndon","95000113",1140,866,0.568295114656032,274
"VT","Maidstone","95000114",50,52,0.490196078431373,-2
"VT","Manchester","95000115",1440,850,0.62882096069869,590
"VT","Marlboro","95000116",481,73,0.868231046931408,408
"VT","Marshfield","95000117",521,253,0.67312661498708,268
"VT","Mendon","95000118",319,262,0.549053356282272,57
"VT","Middlebury","95000119",2635,661,0.799453883495146,1974
"VT","Middlesex","95000120",756,216,0.777777777777778,540
"VT","Middletown Springs","95000121",272,163,0.625287356321839,109
"VT","Milton","95000122",2586,1966,0.568101933216169,620
"VT","Monkton","95000123",724,330,0.686907020872865,394
"VT","Montgomery","95000124",410,174,0.702054794520548,236
"VT","Montpelier","95000125",3692,700,0.840619307832423,2992
"VT","Moretown","95000126",664,261,0.717837837837838,403
"VT","Morgan","95000127",162,175,0.480712166172107,-13
"VT","Morristown","95000128",1780,668,0.727124183006536,1112
"VT","Mount Holly","95000129",439,294,0.598908594815825,145
"VT","Mount Tabor","95000130",50,32,0.609756097560976,18
"VT","New Haven","95000134",650,322,0.668724279835391,328
"VT","Newark","95000131",168,111,0.602150537634409,57
"VT","Newbury","95000132",623,375,0.624248496993988,248
"VT","Newfane","95000133",732,200,0.785407725321888,532
"VT","Newport","95000135",961,555,0.633905013192612,406
"VT","Newport Town","95000136",405,270,0.6,135
"VT","North Hero","95000138",312,249,0.556149732620321,63
"VT","Northfield","95000137",1378,685,0.667959282598158,693
"VT","Norton","95000139",45,44,0.50561797752809,1
"VT","Norwich","95000140",1839,293,0.862570356472795,1546
"VT","Orange","95000141",251,248,0.503006012024048,3
"VT","Orwell","95000142",333,275,0.547697368421053,58
"VT","Panton","95000143",208,122,0.63030303030303,86
"VT","Pawlet","95000144",461,254,0.644755244755245,207
"VT","Peacham","95000145",346,136,0.717842323651452,210
"VT","Peru","95000146",160,55,0.744186046511628,105
"VT","Pittsfield","95000147",160,116,0.579710144927536,44
"VT","Pittsford","95000148",891,544,0.620905923344948,347
"VT","Plainfield","95000149",509,118,0.811802232854864,391
"VT","Plymouth","95000150",192,138,0.581818181818182,54
"VT","Pomfret","95000151",431,161,0.728040540540541,270
